specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info;scientific_name - same_as_label;scientific_name - scientific_name;scientific_name - not_in_list;scientific_name - family;scientific_name - genus;scientific_name - epiteth;owner - question_1;owner - no_info
B;Herbarium Berolinense;B 10 1063274;5;6784786;Pinaceae;Picea;excelsa;;Italien;False;;;;Bergamo;;;False;;;True;;;;;Raap?;;False;;;;;;True;;;True;Foppolo - S. Glibete, Muffetto.;False;;46.04189 , 9.757449;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063273;5;6784786;Pinaceae;Picea;excelsa;;Frankreich;False;;;;Alsace;;;;17/07/1898 - 17/07/1898;False;False;;;;;Ernst H. L. Krause;;False;;;;;6157;False;;;True;Vogesen. Um den Schwarzen und weißen See;False;;48.11935075227587 , 7.094249725341798;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063296;5;6784786;Pinaceae;Picea;glauca;;Deutschland;True;;;;Berlin;;;;12/03/1981 - 12/03/1981;False;False;;;;;Schwerdtfeger;;False;;;;;9657;False;E. Potztal;;False;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Geo V 11a;False;;52.45438055555556 , 13.305602777777779;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063309;5;6784786;Pinaceae;Picea;jezoensis;;Deutschland;True;;;;Berlin;;;;07/07/1961 - 07/07/1961;False;False;;;;;Schultze-Motel;;False;;;;;;True;;;True;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Arboretum: 2/111;False;;52.45438055555556 , 13.305602777777779;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0560347;5;6784786;Pinaceae;Pinus;montana subsp. arborea;;Frankreich;False;;;;Languedoc-Roussillon;;;False;30/07/1962 - 30/07/1962;False;False;;;;;Berger-Landefeldt;;False;;;;;;True;;;True;Pyrenäen, Dép. Pyrénées-Orientales, nordostwärts Font-Romeu, Forêt Domaniale de Barrès, 1700 m;False;;42.54227006718916 , 2.0912648800063987;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064424;5;6784786;Pinaceae;Pinus;montezumae;;Mexiko;False;;;;Michoacán de Ocampo;;;;09/05/1912 - 09/05/1912;False;False;;;;;[Frère] Arsène;;False;;;;;8574;False;B. T. Styles;;False;Mexique - Michoacan Morelia;False;;19.7027116 , -101.1923818;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064453;5;6784786;Pinaceae;Pinus;mughus;;Italien;False;;;;Bolzano;;;False;09/08/1882 - 09/08/1882;False;False;;;;;G. Treffer;;False;;;;;;True;;;True;Tirol. Kalkschiefer Schönberg bei Luttach 19-2200 m;False;;46.96588180530383 , 11.885279670874743;;;;;;;;;;;
B;Herbarium Berolinense;B 10 9005507;5;6784786;Pinaceae;Pinus;mugo;;Österreich;False;;;;Oberösterreich;;;;16/07/1888 - 16/07/1888;False;False;;;;;I. Dörfler;;False;;;;;;True;;;True;Gmunden, auf Moorwiesen am Laudachsee.;False;;47.87721024495979 , 13.853201866149904;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064459;5;6784786;Pinaceae;Pinus;mugo;;Deutschland;;;;False;Sachsen;;;False;25/06/1957 - 25/06/1957;;;;;;;U. Dettmann;;;;;;;;True;;;True;Erzgebirge Kl. Kranichseemoor;;False;50.41698170916521 , 12.67698884010315;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0664480;5;6784786;Pinaceae;Pinus;mugo subsp. uncinata;;Italien;;;;False;Torino;;;False;26/07/2000 - 26/07/2000;;;;;;;Peter Hein;;;;;;;7501;;;;True;Valle Pellice SW of Torino, near C.ta delle Faure NNE of the village Villanova, alt. 2100-2200 m. SE-exposed slopes with pastures and scattered Juniperus communis cushions and small Pinus trees, serpentine substrate.;;False;44.8166 , 7.05;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064493;5;6784786;Pinaceae;Pinus;mugo subsp. uncinata;;Schweiz;False;;;;Graubünden(Grisons);;;;28/06/1980 - 28/06/1980;False;False;;;;;Knud Ib Christensen;;False;;;;;CH 3-10;False;K. I. Christensen;;False;Val Bernina bwn. Morteratsch and Bernina Sout [Suot], c. 11 km of St. Moritz. SW-facing mountain slope with ± stabilized scree with scattered Pinus mugo, P. cembra, Larix decidua and Alnus viridis. 2100 m.;;False;46.45 , 9.966666666666667;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0383696;5;6784786;Pinaceae;Pinus;nigra;;Spanien;False;;;False;Barcelona;;;False;28/04/2005 - 28/04/2005;;;;;;;Friedrich Lauria;;;;;;;2005-29;;Lauria, F.;;;Katalonien, Provinz Bergueda, an der Straße C26 zwischen Villada und La Baells (nahe der Stadt Berga), oberhalb des Stausees Panta de las Baells, ca. 650 m. Mischwald aus hauptsächlich Pinus sylvestris mit eingestreuten P. nigra.;;False;42.128466084757754 , 1.8558740615844729;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0246965;5;6784786;Pinaceae;Pinus;nigra subsp. nigra;;Griechenland;False;;;;Pella(Νομός Πέλλας);;;;31/07/1999 - 31/07/1999;False;False;;;;;A. Schuler;;False;;;;;99/1285;False;;;True;Nomos: Pela, Dimos: Aridea, Mount: Voras, Site: Valley between Loutraki and Orma. Pinus nigra woods. On limestone. Alt.: 520 m;False;;40.96416666666667 , 21.898888888888887;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1065163;5;6784786;Pinaceae;Pinus;wallichiana;;Polen;True;;;;Dolnośląskie;;;;01/02/1886 - 28/02/1886;False;False;;;;;J. Bornmüller;;False;;;;;;True;A. B. Jackson, H. Ern;;False;ex horto Vratislaviensi [Wroclaw];False;;51.11521388888889 , 17.046377777777778;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1065179;5;6784786;Pinaceae;Pinus;sp.;;Russland;False;;;;Kabardino-Balkar republic(Кабардино-Балкарская республика);;;;01/07/1983 - 31/07/1983;False;False;;;;;W. Hellmer;;False;;;;;;True;;;True;Kaukasus: Itkol 2000 m.;False;;43.248516271708084 , 42.548074722290046;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0616828;5;6784786;Pinaceae;Pinus;sp.;;Deutschland;False;;;;Bayern;;;;14/09/1964 - 14/09/1964;False;False;;;;;T. Eckardt;;False;;;;;;True;;;True;Spirken von kleinem Moor an der Wieskirche/ Oberbayern;False;;47.67998069130863 , 10.903265476226808;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064996;5;6784786;Pinaceae;Pinus;sylvestris var. erythranthera;;Lettland;False;;;;Ogres;;;;05/06/1935 - 05/06/1935;False;False;;;;;K. Starcs;;False;;;;;951;False;;;True;Latvia, prov. Vidzeme: Tome;False;;56.75654075 , 24.62910204385814;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1065065;5;6784786;Pinaceae;Pinus;strobus;;Polen;True;;;;Dolnośląskie;;;;29/03/1890 - 29/03/1890;False;False;;;;;;;True;;;;;;True;;;True;Scheitnigerpark. Breslau;False;;51.11545800964205 , 17.08309650421143;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1065061;5;6784786;Pinaceae;Pinus;strobus;;Deutschland;True;;;False;Mecklenburg-Vorpommern;;;False;28/06/1879 - 28/06/1879;;;;;;;Ludw. J. E. Krause;;;;;;;3982c;;;;True;Rostock Barnstorfer Anlagen;;False;54.081 , 12.095;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1065059;5;6784786;Pinaceae;Pinus;strobus;;Deutschland;True;;;False;Bayern;;;False;15/08/1923 - 15/08/1923;;;;;;;L. Oberneder;;;;;;;387;;;;True;Angepflanzt im Braeuhacken zwischen Piflitz und Gumpenried b. Viechtach (Bayer. Wald);;False;49.0629567742703 , 13.003005981445314;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1065060;5;6784786;Pinaceae;Pinus;strobus;;Deutschland;True;;;;Bayern;;;;15/08/1923 - 15/08/1923;False;False;;;;;L. Oberneder;;False;;;;;387;False;;;True;Angepflanzt im Braeuhacken zwischen Piflitz und Gumpenried b. Viechtach (Bayer. Wald);False;;49.06163514520866 , 13.004336357116701;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063060;5;6784786;Pinaceae;Larix;gmelinii var. principis-rupprechtii;;Deutschland;True;;;False;Berlin;;;False;18/06/1986 - 18/06/1986;;;;;;;Schwerdtfeger;;;;;;;20175;;H. Ern;;;Kultiviert im Botanischen Garten Berlin-Dahlem Revier: Geo III 14;;False;52.456558567340345 , 13.304529190063478;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063077;5;6784786;Pinaceae;Larix;kaempferi;;China;False;;;;Shandong(山东);;;;17/06/1930 - 17/06/1930;False;False;;;;;C. Y. Chiao;;False;;;;;2562;False;;;True;First Park Tsingtao [Qingdao] alt. 100 m. along sandy slope.;False;;36.063803 , 120.378137;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063114;5;6784786;Pinaceae;Larix;laricina;;Deutschland;True;;;False;Berlin;;;False;11/11/1991 - 11/11/1991;;;;;;;Cubr;;;;;;;28803;;A. Farjon;;False;"Kultiviert im Botanischen Garten Berlin-Dahlem. Revier: Arboretum; 32-Pin-140";;False;52.454 , 13.304;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063111;5;6784786;Pinaceae;Larix;laricina;;Vereinigte Staaten von Amerika;;;;False;Minnesota;;;False;01/06/1886 - 30/06/1886;False;False;;;;;J. H. Sandberg;;False;;;;;;True;;;True;Centre City, Chisago Co. Swamps.;False;;45.37379501499379 , -92.88502693176271;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0609707;5;6784786;Pinaceae;Larix;sibirica;;Deutschland;True;;;;Berlin;;;;13/08/1946 - 13/08/1946;False;False;;;;;C. Risch;;False;;;;;;True;;;True;in horto bot. Berol., col.;False;;52.45648011423117 , 13.304529190063478;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1037276;5;6784786;Pinaceae;Larix;leptolepis;;Russland;True;;;False;Kaliningrad oblast(Калининградская область);;;;14/08/1941 - 14/08/1941;;;;;;;A. Ludwig;;False;;;;;;True;;;True;Samland. Rauschen-Ort [Swetlogorsk]. Garten vom Haus Bethanien;False;;54.94213229768862 , 20.144205093383793;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063122;5;6784786;Pinaceae;Larix;leptolepis;;Deutschland;True;;;;Bayern;;;False;15/04/1966 - 15/04/1966;;;;;;;H. Herold;;;;;;;71a;;;;True;Kr. Krumbach: Thannhausen, Waldsiedlung;False;;48.28090820537511 , 10.474691390991213;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063149;5;6784786;Pinaceae;Picea;abies;"""Kein Belege""";;;;;True;;;;True;;;True;;;;;;;True;;;;;;True;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063148;5;6784786;Pinaceae;Picea;abies;;Österreich;;;;False;Kärnten;;;False;20/04/1945 - 20/04/1945;;;;;;;HK.;;;;;;;;True;;;True;Inner-Fragant, Mölltal;;False;46.961935197633075 , 13.057830333709719;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1063147;5;6784786;Pinaceae;Picea;abies;;Österreich;False;;;;Oberösterreich;;;;03/05/1862 - 03/05/1862;False;False;;;;;K. Keck;;False;;;;;;True;T. Nitzelius;;False;Roszwald [Roßwald] am Hausruckgebirge in Oberöstreich;False;;48.1367758 , 13.66089;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0058828;5;6784786;Pinaceae;Picea;abies;;Österreich;;;;False;Steiermark;;;False;12/09/2001 - 12/09/2001;;;;;;;Friedrich Lauria;;;;;;;2001-11;False;Lauria, F.;;;Gemeinde Rohrmoos-Untertal: entlang Straße Rohrmoos-Hochwurzen in etwa 1150 m. Nadelwald, dichter Fichtenreinbestand.;;False;47.37703724833544 , 13.649160861968996;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1065149;5;6784786;Pinaceae;Pinus;uncinata;;Spanien;;;;False;Huesca;;;False;24/09/1979 - 24/09/1979;;;;;;;F. Barnieske, H. Ern, H. Kraft, L. Weber;;;;;;;4160;;H. Ern;;;"Pyrenäen. Zwischen Plan u. Benasque. Pinus-uncinata-Wald; 1700 -1800 m.";False;;42.579266691214904 , 0.438530445098877;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0624317;5;6784786;Pinaceae;Pinus;virginiana;;Vereinigte Staaten von Amerika;;;;False;North Carolina;;;False;28/05/1970 - 28/05/1970;;;;;;;S. W. Leonard, R. M. Downs;;;;;;;3228;;;;True;Stokes County. Rich woods over limestone near Town Fork Creek, Wall property, about 3 miles west of Germanton;False;;36.2606080507643 , -80.26817321777344;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1065189;5;6784786;Pinaceae;Pinus;sp.;;Bulgarien;;;;False;Burgas(Бургас);;;False;01/07/1984 - 31/07/1984;;;;;;;W. Hellmer;;;;;;;;True;;;True;Oberhalb von Vlas bei Nesebar, ca. 200 m.;False;;42.724947592131684 , 27.74931907653809;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1065181;5;6784786;Pinaceae;Pinus;sp.;;Griechenland;;;;False;Athens(Νομαρχία Αθηνών);;;False;16/05/1968 - 16/05/1968;;;;;;;;;True;;;;;;True;;;True;Im Südosten Athens: Akra Sounion;;False;37.650359189251574 , 24.025382995605472;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0026016;5;6784786;Pinaceae;Pinus;sp.;;Pakistan;;;;False;Khyber Pakhtunkhwa;;;False;02/06/1965 - 02/06/1965;;;;;;;K. H. Rechinger;;;;;;;30659;;;;True;NW-Pakistan, Swat: Shangla, 2050 m;False;;34.83649088806436 , 72.7103090286255;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1062771;5;6784786;Pinaceae;Abies;nordmanniana;"""Zu viele Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1065139;5;6784786;Pinaceae;Pinus;mugo;;Litauen;;;;False;Klaipėdos;;;False;01/08/1932 - 31/08/1932;;;;;;;Riemer;;False;;;;;31059;;;;True;Schwarzort [Juodkrantė] Kurische Nehrung;False;;55.555048994867036 , 21.122932434082035;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1065232;5;6784786;Pinaceae;Pseudotsuga;menziesii;;Deutschland;True;;;False;Berlin;;;False;10/03/1992 - 10/03/1992;;;;;;;Cubr;;;;;;;29124;;;;True;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Geo V/30;False;;52.454 , 13.304;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064362;5;6784786;Pinaceae;Pinus;monophylla;;Vereinigte Staaten von Amerika;;;;False;California;;;False;24/08/1917 - 24/08/1917;;;;;;;I. M. Johnston;;;;;;;1722;;;;True;Lytle Creek, San Antonio Mountains, Alt. 6500 Ft.;False;;34.28420504201194 , -117.595853805542;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0313793;5;6784786;Pinaceae;Pinus;monophylla;;Vereinigte Staaten von Amerika;;;;False;California;;;False;29/05/1997 - 29/05/1997;;;;;;;H. H. Hilger & M. Hofmann;;;;;;;1148 (#USA 97/157);;;;True;Granite Mountains, rock 4000 ft.;;False;35.542 , -116.798;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0509157;5;6784786;Pinaceae;Pinus;montana;;Polen;False;;;;Dolnośląskie;;;;17/08/1895 - 17/08/1895;False;False;;;;;C. Baenitz;;False;;;;;;True;;;True;"Flora Silesiaca: Reinerz [Duszniki-Zdrój]; Seewiesen, 753 m.";False;;50.40556503102009 , 16.39039993286133;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0509571;5;6784786;Pinaceae;Pinus;montana;;Italien;;;;False;Trento;;;False;14/08/1936 - 14/08/1936;;;;;;;Berger-Landefeldt;;;;;;;;True;;;True;Südtirol, Brentagruppe, Grostè;;False;46.21535742228585 , 10.902793407440187;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064396;5;6784786;Pinaceae;Pinus;montana subsp. pumilio;;Polen;False;;;;Dolnośląskie;;;;28/07/1912 - 28/07/1912;False;False;;;;;Roman Schulz;;False;;;;;;True;;;True;Am Grat zwischen der Großen und der Kleinen Schneegrube.;False;;50.75380755929727 , 15.693540573120119;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064397;5;6784786;Pinaceae;Pinus;montana subsp. pumilio;;;;;;True;;;;True;01/09/1913 - 01/09/1913;;;;;;;R. Groß;;;;;;;;True;;;True;Riesengebirge  1200 m;;False;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1065359;5;6784786;Pinaceae;Tsuga;chinensis var. chinensis;;Taiwan;;;;False;Nantou County(南投縣);;;False;12/10/1992 - 12/10/1992;;;;;;;Kirkham & Flanagan;;;;;;;ETOT 63;False;A. Farjon;;False;On hill sides above road between Jihhsinkang and Sungchuankang. Alt. 2160 m. On steep north facing slopes. Coarse, shaly substrate with little structure and low organic matter content. A component of mixed coniferous/broadleaved woodland with Pseudotsuga wilsoniana, Carpinus kawakamii, Tetradium glabrifolium and Acer morrisonense.;;False;24.16952326870389 , 121.21923923492433;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1066459;5;6784786;Taxodiaceae;Cryptomeria;japonica;;Portugal;;;;False;Lisboa;;;False;01/09/1926 - 30/09/1926;False;False;;;;;J. J. Barros;;;;;;;;True;;;True;Mündungsgebiet des Tejo von Lissabon  bis Colares.;False;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 0048508;5;6784786;Taxodiaceae;Cryptomeria;japonica;;Georgien;True;;;;Adjara;;;;13/08/1974 - 13/08/1974;False;False;;;;;Leszek Bernacki;;False;;;;;052;False;Leszek Bernacki;;False;Botanischer Garten Batumi;False;;41.69488227037124 , 41.70845746994019;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1066548;5;6784786;Taxodiaceae;Sequoiadendron;giganteum;"""Kein Etikett""";;False;;;True;;;;True;;;True;;;;;;;True;;;;;71;False;;;True;;;True;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1065049;5;6784786;Pinaceae;Pinus;strobus;;Tschechien;True;;;;Moravskoslezský kraj;;;;09/05/1926 - 09/05/1926;False;False;;;;;Karl Krischke;;False;;;;;;True;;;True;Grätz bei Troppau (Schlesien) [Hradec nad Moravicí] Nicht selten als Waldbaum im freien Lande, jedoch angepflanzt;False;;49.8709009 , 17.8754742;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1065075;5;6784786;Pinaceae;Pinus;strobus;;Vereinigte Staaten von Amerika;False;;;;Wisconsin;;;;18/09/1979 - 18/09/1979;False;False;;;;;W. Hess;;False;;;;;4851;False;;;True;Adams Co., 2 mi. s of junction with Wis. Hwy. 21 on St. Hwy. 13 at Roche A Cri St. Park. Oak woodland with some white pine scattered about.;;False;44.00399000026026 , -89.81357574462892;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0615934;5;6784786;Pinaceae;Pinus;strobus;;Kanada;False;;;;Ontario;;;;19/07/1975 - 19/07/1975;False;False;;;;;R. Böcker;;False;;;;;CDN.HDD 30;False;;;True;Missisagi Park / Flack Lake T;;False;46.59570346418945 , -82.75966644287111;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1065098;5;6784786;Pinaceae;Pinus;tabuliformis;;China;True;;;False;Beijing(北京);;;False;19/08/1994 - 19/08/1994;False;False;;;;;J. Silba et Nan Li;;;;;;;P-01;;;;True;Xiangshan District of Beijing, on track to Xiangshan Temple, at base of hill just past rear courtyard of Xiangshan Hotel, Xhiangshan Mountain Area.;;False;39.99073357682583 , 116.18110656738283;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0678151;5;6784786;Pinaceae;Pinus;monticola;;Vereinigte Staaten von Amerika;False;;;;California;;;;01/07/1980 - 31/07/1980;False;False;;;;;John Thomas Howell, T. C. Fuller, G. D. Barbe;;False;;;;;;True;;;True;Kern Plateau, Tulare County.  Forest at south end of Big Meadow, el. 8100 ft, the southern distributional limit;False;;35.88934560701709 , -118.33768844604494;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064427;5;6784786;Pinaceae;Pinus;monticola;;Vereinigte Staaten von Amerika;False;;;;Montana;;;;02/07/1932 - 02/07/1932;False;False;;;;;Ora M. Clark;;False;;;;;5808;False;;;True;Woods. Glacier Nat. Park.;False;;48.6174862 , -113.7608851;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064383;5;6784786;Pinaceae;Pinus;mugo;;Deutschland;;;;False;Sachsen;;;False;01/07/1889 - 31/07/1889;;;;;;;Seurich;;;;;;;;True;;;True;Karlsfeld: auf dem Kranichsee (Hochmoor);;False;50.41338564361508 , 12.593250274658205;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064413;5;6784786;Pinaceae;Pinus;mugo;;Tschechien;False;;;;Olomoucký kraj;;;;22/08/1893 - 22/08/1893;False;False;;;;;Hirte et C. Scholz;;False;;;;;;True;;;True;Maehr. Gesenke: Moosebruch bei Reiwiesen [Rejviz] circ. 750 met.;False;False;50.223075095760095 , 17.31333732604981;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064762;5;6784786;Pinaceae;Pinus;pseudostrobus var. oaxacana;;Mexiko;False;;;;Chiapas;;;;26/03/1979 - 26/03/1979;False;False;;;;;J. W. Stead & B. T. Styles;;False;;;;;286;False;J. W. Stead;;False;Rdside forest on Pan American highway between Comitán and San Cristóbal de las Casas at c. 7 km from Comitán. 1800m alt.;False;;16.34649680535433 , -92.20275878906251;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064794;5;6784786;Pinaceae;Pinus;pungens;;Polen;True;;;False;Dolnośląskie;;;False;04/12/1898 - 05/05/1899;;;;;;;C. Baenitz;;;;;;;;True;;;True;"Breslau; c.; einziger, etwa 6 m hoher Baum im Göpperthain. Heimisch im östlichen Nordamerika.";;False;51.10977326953468 , 17.083225250244144;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064816;5;6784786;Pinaceae;Pinus;rigida;;Polen;True;;;;Dolnośląskie;;;;26/08/1899 - 26/08/1899;False;False;;;;;C. Baenitz;;False;;;;;;True;;;True;"Breslau; Göpperthain. 120 m.";False;;51.109854100124224 , 17.083268165588382;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064831;5;6784786;Pinaceae;Pinus;rotundata;;Österreich;False;;;;Tirol;;;;01/11/1900 - 30/11/1900;False;False;;;;;L. v. Sarnthein;;False;;;;;;True;;;True;"Ad confines Tiroliae et Bavariae. In glareosis prope ""Scharnitz""; solo calc. 1000 m. s. m.";False;;47.3955603961201 , 11.269569396972658;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064855;5;6784786;Pinaceae;Pinus;sylvestris;;Deutschland;False;;;;Berlin;;;;14/05/1948 - 14/05/1948;False;False;;;;;Stütz;;False;;;;;;True;;;True;Weg z. Krummen Laake, Bez. Köpenick, Berlin;False;;52.40194757467915 , 13.608584403991701;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064851;5;6784786;Pinaceae;Pinus;sylvestris;;Deutschland;False;;;;Berlin;;;;31/05/1950 - 31/05/1950;False;False;;;;;Harry Herold;;False;;;;;72;False;;;True;Berlin, Bez. Wilmersdorf: Grunewald, Havelhänge bei Schildhorn;False;;52.49565004212242 , 13.194258213043215;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1062733;5;6784786;Pinaceae;Abies;koreana;;Deutschland;True;;;;Berlin;;;;15/06/1961 - 15/06/1961;False;False;;;;;W. Schultze-Motel;;False;;;;;;True;;;True;Kult. im Bot. Garten Berlin-Dahlem, Revier: Arboretum 2/75;False;;52.456558567340345 , 13.304529190063478;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1062751;5;6784786;Pinaceae;Abies;mariesii;;Deutschland;True;;;;Berlin;;;;15/06/1961 - 15/06/1961;False;False;;;;;W. Schultze-Motel;;False;;;;;;True;;;True;Kult. im Bot. Garten Berlin-Dahlem, Revier: Arboretum 2/58;False;;52.45438055555556 , 13.305602777777779;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1062748;5;6784786;Pinaceae;Abies;magnifica;;Deutschland;False;;;;Mecklenburg-Vorpommern;;;;13/08/1922 - 13/08/1922;False;False;;;;;Ernst H. L. Krause;;False;;;;;33573;False;;;True;Rostock Barnst[orfer] Anlagen;False;;54.08142241976904 , 12.090668678283691;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1062747;5;6784786;Pinaceae;Abies;magnifica;;Vereinigte Staaten von Amerika;False;;;;California;;;;20/10/1904 - 20/10/1904;False;False;;;;;J. D. Culbertson;;False;;;;;4810;False;;;True;Bubb's Creek, Fresno Co. Cal.;False;;36.7525373 , -118.4368436;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063180;5;6784786;Pinaceae;Picea;abies;;Vereinigte Staaten von Amerika;True;;;;New York;;;;02/10/1998 - 02/10/1998;False;False;;;;;J. Silba;;False;;;;;E-337;False;;;True;Saratoga Springs, Skidmore College, cultivated, lawn area west of Haupt Pond.;False;;43.09489444444445 , -73.78552777777777;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1063177;5;6784786;Pinaceae;Picea;abies;;Deutschland;True;;;False;Berlin;;;False;15/02/1983 - 15/02/1983;;;;;;;Schwerdtfeger;;;;;;;13402;;;;True;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Arboretum: 27-Pin-105;;False;52.45276 , 13.304228;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1064564;5;6784786;Pinaceae;Pinus;nigra subsp. nigra;;Deutschland;True;;;;Berlin;;;;25/03/1992 - 25/03/1992;False;False;;;;;Cubr;;False;;;;;29234;False;A. Farjon;;False;"Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Arboretum; 39-Pin-120";False;;52.453915751061885 , 13.301803285793172;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1064574;5;6784786;Pinaceae;Pinus;nigra subsp. pallasiana;;Deutschland;True;;;;Berlin;;;;04/03/1992 - 04/03/1992;False;False;;;;;Cubr;;False;;;;;29089;False;A. Farjon;;False;Kultiviert im Botanischen Garten Berlin-Dahlem, Revier: Geo II/34;False;;52.456584718345674 , 13.304572105407717;;;False;;;;;;;;
