specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;owner - question_1;owner - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B101026795;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Kroatien;;;;False;Primorsko-Goranska;;;False;20/11/1880 - 20/11/1880;;;K. Untchj;;;;True;;;True;R. Beyer;;auf Felsen im Scurignathal. Fiume;;False;45.33632801938661 , 14.457879066467287;;;;
B;Herbarium Berolinense;B101026796;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Bulgarien;;;;False;Varna(Варна);;;False;01/05/1968 - 01/05/1968;;;P. Panov;;;;True;P. Panov;;;;True;Пътя за C. зворово. Pʺtja za C. zvorovo. Via ad Zvorovo. [Weg nach Suvorovo];;False;43.33579196090341 , 27.581348419189457;;;;
B;Herbarium Berolinense;B101026943;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Kroatien;;;;False;Primorsko-Goranska;;;False;24/09/1881 - 24/09/1881;;;Paul Sintenis;;;;True;;;True;;True;Monte Maggiore: Veprinaz.;;False;45.3360997889873 , 14.277377128601076;;;;
B;Herbarium Berolinense;B101026944;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;05/07/1939 - 05/07/1939;;;R. Oberneder, L. Oberneder;;;370;;;;True;;True;Hvar (Insel Hvar, Dalmacija);;False;43.171749494669 , 16.447048187255863;;;;
B;Herbarium Berolinense;B101026945;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Spanien;;;;False;Zaragoza;;;False;12/06/1909 - 12/06/1909;;;Vicioso;;;;True;;;True;B et C. Vicioso;;Calatayud - In dumentis montanis. Sierra de Vicort;;False;41.37074975751348 , -1.6716384887695315;;;;
B;Herbarium Berolinense;B101027028;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Griechenland;;;;False;Kreta (Kríti);;;False;01/03/1987 - 30/04/1987;;;Zacharias Kypriotakis;;;305;;;;True;;True;Ammoudares, Küstennähe, max. 50 m;;False;35.009493 , 25.6414947;;;;
B;Herbarium Berolinense;B101027029;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Griechenland;;;;False;Ostmakedonien und Thrakien (Anatolikí Makedonía kai Thráki);;;False;26/04/1955 - 26/04/1955;;;H. u. E. Walter;;;3258;;H. u. E. Walter;;;H. u. E. Walter;;Insel Thasos bei Cavalla. Macchie bei Limenaria;;False;40.77966554416508 , 24.713015556335453;;;;
B;Herbarium Berolinense;B101027030;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Griechenland;;;;False;Kreta (Kríti);;;False;25/07/1882 - 25/07/1882;;;G. C. Spreitzenhofer;;;;True;;;True;;True;Schlucht von Hagia - Rumeli;;False;35.254 , 23.967;;;;
B;Herbarium Berolinense;B101027031;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Griechenland;;;;False;Westgriechenland (Dytikí Elláda);;;False;20/06/1981 - 20/06/1981;;;R. Franzén & A. Strid;;;18058;;;;True;;True;Nom. Etolias & Akarnanias, Ep. Mesolongiou: Along main road from Mesolongion to Agrinion 6 km NNW the village of Kefalovrision, 200 m. Crevices in large limestone rocks.;;False;38.46650037045643 , 21.35021209716797;;;;
B;Herbarium Berolinense;B101027032;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Spanien;;;;False;Islas Baleares;;;False;01/04/1959 - 09/05/1959;;;Lippert;;;368;;Potztal;;False;;True;im Dünengebiet nordöstlich von El Arenal nahe Palma auf Mallorca.;;False;39.50272566422467 , 2.758769989013672;;;;
B;Herbarium Berolinense;B101027033;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101027034;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Griechenland;;;;False;Mittelgriechenland (Stereá Elláda);;;False;30/06/1926 - 30/06/1926;;;J. Bornmüller;;;1442;False;;;True;;True;Phokis: Ad basin montis Parnassi in rupibus prope Delphi. 600 m. s. m.;;False;38.48393410321351 , 22.499442100524906;;;;
B;Herbarium Berolinense;B101027035;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Griechenland;False;;;;Südliche Ägäis (Nótio Aigaío);;;;01/07/1897 - 31/07/1897;False;False;Chr. Leonis;;False;;True;;;True;Bothe;False;In Cycladum ins. Amorgos.;False;;36.85252415 , 25.898486967715655;;;;False
B;Herbarium Berolinense;B101027152;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Türkei;;;;False;Denizli;;;False;14/07/1932 - 14/07/1932;False;False;C. Regel;;False;;True;C. Regel;;False;C. Regel;False;Honaz dagh prope Honaz Vilayet Denizli Ariadunes[?];False;;37.68274026246969 , 29.287490844726566;;;;
B;Herbarium Berolinense;B101027155;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Deutschland;True;;;False;Berlin;;;False;18/04/1920 - 18/04/1920;;;M. Selmons;;;19;;;;True;J. Riemer;;Anlagen in: Wilmersdorf-Friedenauer Bhhf. Heimisch in Nordamerika.;;False;52.47585583025145 , 13.330643177032472;;;;
B;Herbarium Berolinense;B101027288;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Deutschland;True;;;False;Mecklenburg-Vorpommern;;;False;26/07/1923 - 26/07/1923;;;R. Gross;;;;True;;;True;;True;Heringsdorf in den Anlagen.;;False;53.956246308422806 , 14.161548614501955;;;;
B;Herbarium Berolinense;B101027289;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Polen;;;;False;Wielkopolskie;;;False;01/09/1905 - 30/09/1905;;;Bothe;;;;True;Reissner;;;;True;Schönlanke [Trzcianka ]: Oberförsterei!;;False;53.037904262621396 , 16.475200653076175;;;;
B;Herbarium Berolinense;B101027290;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Polen;;;;False;Dolnośląskie;;;False;06/09/1902 - 06/09/1902;;;C. Baenitz;;;;True;;;True;C. Baenitz,Bothe;;"Breslau; Scheitniger Park. 120 m.";;False;51.11497545 , 17.082114490482354;;;;
B;Herbarium Berolinense;B101027291;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Deutschland;True;;;False;Niedersachsen;;;False;01/07/1893 - 31/07/1893;;;Heiland;;;;True;;;True;Bothe;;Braunschweig: bot. Gart. cult.;;False;;;;;True
B;Herbarium Berolinense;B101027292;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Österreich;;;;False;Tirol;;;False;18/07/1913 - 18/07/1913;;;O. Fiedler;;;390;;;;True;Otto Fiedler;;Oetztal: Zw. Hildesheimer Hütte und Sölden.;;False;46.96339309323711 , 11.061944961547852;;;;
B;Herbarium Berolinense;B101027293;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Italien;False;;;;Piemonte;;;;;;True;E. Rostan;;False;;True;;;True;E. Rostan,R. Beyer;False;flor. pedemont. Alpes Cottiae. ohne Standort;False;;;;;;True
B;Herbarium Berolinense;B101027392;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Mexiko;;;;False;Puebla;;;False;25/01/1911 - 25/01/1911;;;F. Nicolas;;False;;True;;;True;;True;Puebla Cementerío;;False;19.0437196 , -98.1981486;;;;
B;Herbarium Berolinense;B101027564;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Polen;;;;False;Dolnośląskie;;;False;05/05/1899 - 05/05/1899;;;C. Baenitz;;;;True;;;True;C. Baenitz;;"Breslau; Göpperthain. 120 m.";;False;51.115431 , 17.083139;;;;
B;Herbarium Berolinense;B101027565;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vereinigte Staaten von Amerika;;;;False;Texas;;;False;10/04/1918 - 10/04/1918;;;E. J. Palmer;;;13323;;;;True;;True;Along dry rocky streams, Uvalde, Uvalde County;;False;29.21196558665911 , -99.7658157348633;;;;
B;Herbarium Berolinense;B101027605;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;China;False;;;;Sichuan(四川);;;;07/03/1996 - 07/03/1996;False;False;Liu Zheng-yu;;False;15280;False;;;True;;True;Nanchuan Co. alt. 750 m. On mountain slopes of uncultivated lands;False;;29.1 , 107.0;;;;False
B;Herbarium Berolinense;B101027713;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Nordkorea;;;;False;South Hamgyong;;;;11/09/1917 - 11/09/1917;;;E. H. Wilson;;;9138;;;;True;;True;Above Kanin, N. Haian, S. Kankyo divide Korea;;False;40.38166666666667 , 127.24472222222222;;;;
B;Herbarium Berolinense;B101027779;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Polen;;;;False;Lubuskie;;;False;01/12/1902 - 31/12/1902;;;Bothe;;;;True;;;True;Bothe;;Kranz [Kręcko] (Meseritz): Park.;;False;52.2130884 , 15.7800426;;;;
B;Herbarium Berolinense;B101027780;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Polen;True;;;False;Dolnośląskie;;;False;12/09/1900 - 12/09/1900;;;C. Baenitz;;;;True;;;True;C. Baenitz;;"Breslau; Göpperthain. 120 m. Heimisch in Japan.";;False;51.115 , 17.083;;;;
B;Herbarium Berolinense;B101027854;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Australien;;;;False;Northern Territory;;;False;22/06/1972 - 22/06/1972;;;J. R. Maconochie;;;1626;;;;True;;True;Alice Springs. 43.5 km NNE Goyder River Crossing;;False;-12.916666666666666 , 135.41666666666666;;;;
B;Herbarium Berolinense;B101027855;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Australien;;;;False;Northern Territory;;;False;22/06/1972 - 22/06/1972;;;J. R. Maconochie;;;1626;;;;True;;True;43.5 Km NNE Goyder River Crossing;;False;-12.916666666666666 , 135.41666666666666;;;;
B;Herbarium Berolinense;B101027856;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Australien;;;;False;Northern Territory;;;False;07/07/1975 - 07/07/1975;;;J. R. Maconochie;;;2135;;K. D. Hill;;False;;True;Elcho Island. Growing in open Eucalypt forest on laterite soil.;;False;-12.005750735513148 , 135.56785583496097;;;;
B;Herbarium Berolinense;B101027857;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Australien;False;;;;Northern Territory;;;;17/06/1972 - 17/06/1972;False;False;J. R. Maconochie;;False;1506;False;K. D. Hill;;False;;True;40 km N.E. BHP airstrip, Arnhem Land. Growing on stony hillside in mixed woodland.;;False;-12.75 , 135.68333333333334;;;;False
B;Herbarium Berolinense;B101027880;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Indien;;;;False;West Bengal;;;False;16/01/1883 - 16/01/1883;;;J. Sachs;;;7;;;;True;;True;Calcutta;;False;22.5726723 , 88.3638815;;;;
B;Herbarium Berolinense;B101027881;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Indien;;;;False;West Bengal;;;False;16/01/1883 - 16/01/1883;;;J. Sachs;;;7;;;;True;;True;Calcutta;;False;22.5726723 , 88.3638815;;;;
B;Herbarium Berolinense;B101027882;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;;False;;;True;;;;True;16/01/1883 - 16/01/1883;;;;;True;7;False;;;True;;True;;;True;;;;;True
B;Herbarium Berolinense;B101027883;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Indien;;;;False;West Bengal;;;False;28/05/1883 - 28/05/1883;;;J. Sachs;;;7;;;;True;;True;Calcutta;;False;22.5726723 , 88.3638815;;;;
B;Herbarium Berolinense;B101027884;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Indien;False;;;;West Bengal;;;;16/01/1883 - 16/01/1883;False;False;J. Sachs;;False;7;False;;;True;;True;Calcutta;False;;22.520124 , 88.358481;;;;False
B;Herbarium Berolinense;B101027885;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;;;;;True;;;;True;16/01/1883 - 16/01/1883;;;;;True;7;;;;True;;True;;;True;;;;;True
B;Herbarium Berolinense;B101027922;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Mexiko;;;;False;Puebla;;;False;01/08/1907 - 31/08/1907;;;C. A. Purpus;;;;True;;;True;;True;San Luis Tallitlanapa;;False;18.187454 , -97.424784;;;;
B;Herbarium Berolinense;B101027928;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Angola;False;;;;Lunda Norte;;;;01/11/1946 - 30/11/1946;False;False;;;True;;True;;;True;;True;Sector fitocorològico de Nordeste de Lunda, Circunscriçao de Chitato, Loco DUNDO, Poximum Flumen, Luachimo Altitude 700 m.;False;;-7.390301366358926 , 20.84818840026856;;;;False
B;Herbarium Berolinense;B101027929;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Angola;False;;;;Lunda Norte;;;;01/11/1946 - 30/11/1946;False;False;Gossweiler;;False;13.990;False;;;True;Gossweiler;False;"Nordeste da Lunda. Sector fitocorológico das explorações da ""Companhia de Diamantes de Angola"" Dundo. Proximum Flumen: Luachimo. Altitude: 750 metros";False;;-7.382093 , 20.826576;;;;False
B;Herbarium Berolinense;B101027930;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Swasiland;False;;;;Hhohho;;;;14/05/1965 - 14/05/1965;False;False;R. H. Compton;;False;32343;False;;;True;;True;Pigg's Peak, Havelock, rocky outcrops. Alt. c. 3000';False;;-25.9616997 , 31.247642;;;;False
B;Herbarium Berolinense;B101027931;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Südafrika;True;;;;KwaZulu-Natal;;;;27/04/1988 - 27/04/1988;False;False;K. Balkwill & M-J. Balkwill;;False;4250;False;K. Balkwill;;False;;True;Northern Natal. Dundee District, Elandskraal, On the farm of Reinwald Dedekind. Alt.: 1500 m. In garden. [Wildherkunft valley bushveld close to the farm.];False;;-28.476922 , 30.541507;;;;False
B;Herbarium Berolinense;B101027932;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Südafrika;True;;;;KwaZulu-Natal;;;;27/04/1988 - 27/04/1988;False;False;K. Balkwill & M-J. Balkwill;;False;4250;False;K. Balkwill;;False;;True;Dundee District, Elandskraal. On the farm of Reinwald Dedekind. Alt.: 1500 m. In garden. Originally from valley bushveld close to the farm.;False;;-28.473875 , 30.535584;;;;False
B;Herbarium Berolinense;B101028059;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";Südafrika;False;;;;;;;;01/09/1964 - 30/09/1964;False;False;Dyer;;False;280/1  und 280/2;False;;;;;;;;;;;;;
B;Herbarium Berolinense;B101028077;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Australien;;;;False;Queensland;;;False;03/12/1958 - 03/12/1958;;;H.  und E. Walter;;;2619;;Johnson;;;H. u. E. Walter;;Imbil. Staatswald;;False;-26.46828021282687 , 152.6613807678223;;;;
B;Herbarium Berolinense;B101028078;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Australien;;;;False;Queensland;;;False;03/12/1958 - 03/12/1958;;;H.  und E. Walter;;;2619;;Johnson;;;H. u. E. Walter;;Imbil, im Staatswald, Regenwald;;False;-26.46572811199518 , 152.6611661911011;;;;
B;Herbarium Berolinense;B101028317;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Italien;;;;False;Trentino-Alto Adige;;;False;01/05/1888 - 31/05/1888;;;Porta;;;;True;;;True;Bothe;;Tirolia austral. sub rupibus calcareis collis Verucca pr. Tridentum;False;False;46.07211669834676 , 11.111555099487306;;;;
B;Herbarium Berolinense;B101028318;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Italien;;;;False;Trentino-Alto Adige;;;False;01/05/1888 - 31/05/1888;;;Porta;;;;True;;;True;;True;Tirolia austral. in rupibus calcareis collis Veruca ad Tridentum.;;False;46.07221869148119 , 11.112198829650879;;;;
B;Herbarium Berolinense;B101028625;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Nordmazedonien;;;;False;Demir Kapija(Демир Капија);;;False;14/06/1917 - 14/06/1917;;;J. Bornmüller;;;48;;J. Bornmüller;;;;True;Demir-Kapu, in angustiis fluvii Wardar.;;False;41.410086 , 22.250198;;;;
B;Herbarium Berolinense;B101028628;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Nordmazedonien;;;;False;Kavadarci(Кавадарци);;;False;20/06/1918 - 20/06/1918;;;Scheer;;;;True;J. Bornmüller;;;J. Bornmüller;;Maced. austr.: pr. Alšar, inter Alšar et Rozdan. um 900 m a/Felsen;;False;41.16173628175718 , 21.946220397949222;;;;
B;Herbarium Berolinense;B101028629;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Griechenland;;;;False;Ostmakedonien und Thrakien (Anatolikí Makedonía kai Thráki);;;False;19/05/1891 - 19/05/1891;;;P. Sintenis et J. Bornmüller;;;255;;E. v. Halácsy;;;;True;Insula Thasos. ad Limenas.;False;False;40.77657348890664 , 24.71254348754883;;;;
B;Herbarium Berolinense;B101028630;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Nordmazedonien;False;;;;Demir Kapija(Демир Капија);;;;26/07/1917 - 26/07/1917;False;False;J. Bornmüller;;False;49;False;J. Bornmüller;;False;;True;Demir Kapu, in angustiis fluvii Wardar. 1200 m.;False;;41.41008556631041 , 22.25019837263972;;;;False
B;Herbarium Berolinense;B101028631;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Nordmazedonien;;;;False;Saraj(Сарај);;;False;04/05/1917 - 04/05/1917;;;J. Bornmüller;;;50;;J. Bornmüller;;;;True;Ürküb: Treskaschlucht. 3-500 m;;False;41.95692929617707 , 21.29785537719727;;;;
B;Herbarium Berolinense;B101028632;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Frankreich;False;;;;Auvergne-Rhône-Alpes;;;;20/05/1935 - 20/05/1935;False;False;M. Breistroffer;;False;;True;;;True;R. de Litardière,V. Engelhardt;;Drôme: Rochers de Vellan, au-dessus de Plan-de-Baix. 850 m.;False;;44.81564063697284 , 5.16810178756714;;;;False
B;Herbarium Berolinense;B101028725;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101028741;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Bolivien;;;;False;Beni;;;False;01/09/1926 - 30/09/1926;;;E. Werdermann;;;2486;;D. W. Stevenson;;;;True;Trinidad - Missiones Guarayos ca. 250 m. ü. M.;;False;-14.834944 , -64.904494;;;;
B;Herbarium Berolinense;B101028742;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Bolivien;False;;;;Beni;;;;01/09/1926 - 30/09/1926;False;False;E. Werdermann;;False;2486;False;D. W. Stevenson;;False;;True;Ost-Bolivia. Trinidad - Missiones Guarayos ca. 250 m.ü.M.;False;;-14.8349438 , -64.9044936;;;;False
B;Herbarium Berolinense;B101028743;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Mexiko;False;;;;Hidalgo;;;False;01/12/1913 - 31/12/1913;False;False;Arsène et autres;;False;;True;D. W. Stevenson;;False;;True;Pueblo Viejo;False;;;;;;True
B;Herbarium Berolinense;B101028744;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vereinigte Staaten von Amerika;;;;False;Florida;;;False;10/05/1949 - 10/05/1949;;;Paul O. Schallert;;;21897;;D. W. Stevenson;;;Paul O. Schallert;;Near Orlanto, Orange Co. Native of Fla.;;False;28.56948904641029 , -81.29951477050783;;;;
B;Herbarium Berolinense;B101028745;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vereinigte Staaten von Amerika;;;;False;Florida;;;False;01/01/1842 - 31/12/1842;;;F. Rugel;;;147;;D. W. Stevenson;;;;True;Florida;;False;;;;;True
B;Herbarium Berolinense;B101028746;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vereinigte Staaten von Amerika;False;;;;Florida;;;;;;True;A. W. Chapman;;False;;True;D. W. Stevenson;;False;A. W. Chapman;False;Florida;False;;;;;;True
B;Herbarium Berolinense;B101033646;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Deutschland;False;;;;Hessen;;;False;14/08/1940 - 14/08/1940;;;A. Ludwig;;;;True;;;True;A. Ludwig;;"Hessen-Nassau. Dillkreis: an einem Waldweg vom ""botanischen Garten"" zum alten Haus im Dillenburger Tiergarten";;False;50.72767455692269 , 8.261750728967206;;;;
B;Herbarium Berolinense;B101035927;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;13/06/2018 - 13/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;531;;;;True;;True;Phú Lộc district, Bạch Mã National Park, ridge from main road in N direction near km 7. Tropical evergreen rainforest, humose soil. Alt.: 960 m;;False;16.204674999999998 , 107.85248333333332;;;;
B;Herbarium Berolinense;B101035930;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;13/06/2018 - 13/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;516;;;;True;;True;Phú Lộc District, Bạch Mã National Park, along the main road from km 6-7. Edge of evergreen rainforest with tall shrubs and trees. alt.: 970 m;;False;16.20138888888889 , 107.85328888888888;;;;
B;Herbarium Berolinense;B101036033;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;False;;;;Thừa Thiên - Huế;;;False;05/06/2018 - 05/06/2018;;False;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;70;;;;True;;True;"Phú Lộc District, Bạch Mã National Park, ""Pheasant trail"", road to 1 km to the west. Tropical forest. alt.: 495 m";;False;16.2280889 , 107.85521388888888;;;;
B;Herbarium Berolinense;B101036035;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;03/06/2018 - 03/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;17;;;;True;;True;"Phú Lộc District, Bạch Mã National Park, ""Rhododendron Trail"". Tropical mountain forest. alt.: 1090 m";;False;16.189855555555557 , 107.84953333333333;;;;
B;Herbarium Berolinense;B101036054;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;13/06/2018 - 13/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;521;;;;True;;True;Phú Lộc District, Bạch Mã National Park, along the main road from km 6-7. Edge of evergreen rainforest with tall shrubs and trees. alt.: 970 m;;False;16.20138888888889 , 107.85328888888888;;;;
B;Herbarium Berolinense;B101036056;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;False;;;;Thừa Thiên - Huế;;;;13/06/2018 - 13/06/2018;False;False;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;521;False;;;True;;True;Phú Lộc District, Bạch Mã National Park, along the main road from km 6-7. Edge of evergreen rainforest with tall shrubs and trees. Alt. 970 m.;False;;16.2 , 107.85305555555556;;;;False
B;Herbarium Berolinense;B101036100;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;12/06/2018 - 12/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;467;;;;True;;True;Phú Lộc District, Bạch Mã National Park, along the road from monument to Villa Kim Giao /Do Quyen. Tropical evergreen mountain rainforest edge, near road. alt.: 1352 m;;False;16.19208 , 107.86775999999999;;;;
B;Herbarium Berolinense;B101036101;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;12/06/2018 - 12/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;467;;;;True;;True;Phú Lộc District, Bạch Mã National Park, along the road from monument to Villa Kim Giao/Do Quyen. Tropical evergreen mountain rainforest edge, near road. Alt. 1352 m.;;False;16.191944444444445 , 107.86749999999999;;;;
B;Herbarium Berolinense;B101036109;8;8746725;CEPHALOTAXACEAE;CEPHALOTAXACEAE;sp.;;Vietnam;;;;False;Thừa Thiên - Huế;;;False;07/06/2018 - 07/06/2018;;;Bui Van Huong, Virginia K. Duwe, Peter Hein, Luong Duc Thien, Nguyen Hung Manh, Nguyen Quoc Binh, Eckhard von Raab-Straube, Tran Huu Dang, Truong Ba Vuong, Tu Bao Ngan;;;230;;;;True;;True;Phú Lộc District, Bạch Mã National Park, mountain top trail. Tropical mountain evergreen rainforest. alt.: 1420 m;;False;16.19595 , 107.86435833333333;;;;
