specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B 10 0589184;2;5006053;Ephedraceae;Ephedra;viridis;;Vereinigte Staaten von Amerika;;;;False;California;;;False;22/05/1958 - 22/05/1958;;;John Thomas Howell;;;;;True;;;True;Kern River Canyon near Roads End P.O., 3500 ft. Tulare County;;False;35.926 , -118.499;Roads End, Tulare County;;False
B;Herbarium Berolinense;B 10 0477096;2;5006053;Ephedraceae;Ephedra;viridis;;Vereinigte Staaten von Amerika;;;;False;California;;;False;02/06/1997 - 02/06/1997;;;H.H. Hilger & M. Hofmann;;;;344;;H.H. Hilger & M. Hofmann;;;Inyo County: Inyo National Forest, N37°17,205',  W118°09,410',  2180 msm   Kiefernwald;;False;37.288 , -118.161;Etikett-Angabe;;False
B;Herbarium Berolinense;B 10 0598197;2;5006053;Ephedraceae;Ephedra;viridis;;Vereinigte Staaten von Amerika;;;;False;California;;;False;26/05/1997 - 26/05/1997;;;H.H. Hilger & M. Hofmann;;;;89;;H.H. Hilger & M. Hofmann;;;"San Diego County: Anza Borrego Desert State Park, N33°07,116',  W 116°26,1'63"", 550 msm  Wüste";;False;33.119 , -116.437;Etikett-Angabe;;False
B;Herbarium Berolinense;B 10 0598180;2;5006053;Ephedraceae;Ephedra;viridis;;Vereinigte Staaten von Amerika;;;;False;California;;;False;26/05/1997 - 26/05/1997;;;H.H. Hilger & M. Hofmann;;;;89;;H.H. Hilger & M. Hofmann;;False;San Diego County: Anza Borrego Desert State Park,  N33°07,116'. W116°26,1^63',   550 msm.  Wüste;;False;33.119 , -116.437;Etikett-Angabe;;False
B;Herbarium Berolinense;B 10 0568985;2;5006053;Ephedraceae;Ephedra;viridis;;Vereinigte Staaten von Amerika;;;;False;California;;;False;22/05/1958 - 22/05/1958;;;John Thomas Howell;;;;;True;;;True;Kern Ridge Canyon near Roads End P.O.,3500 ft, Tulare County;;False;35.926 , -118.499;Roads End  Tulare County;;False
B;Herbarium Berolinense;B 10 0643608;2;5006053;Ephedraceae;Ephedra;viridis;;Vereinigte Staaten von Amerika;;;;False;Arizona;;;False;06/04/1957 - 06/04/1957;;;Delzie Demaree;;;;38875;;;;True;About 2 miles below Two Guns, P.O.Leupp, Coconia County, Arizona.  Elev 4900'.;;False;35.283 , -110.965;Old Leupp, Coconina County;;False
B;Herbarium Berolinense;B 10 1038977;2;5006053;Ephedraceae;Ephedra;viridis;;Vereinigte Staaten von Amerika;;;;False;Nevada;;;False;14/06/1930 - 14/06/1930;;;Victor Duran.;;;;;True;S. Ickert-Bond;;;Trail Canyon, White Mts., Nevada.  Elev. 8000 ft.;;False;36.266 , -115.658;;;False
B;Herbarium Berolinense;B 10 1038976;2;5006053;Ephedraceae;Ephedra;viridis;;Vereinigte Staaten von Amerika;;;;False;Nevada;;;False;30/05/1956 - 30/05/1956;;;R. F. Koontz;;;;6850;;S. Ickert-Bond;;;Lincoln Co. Nevada;;False;37.5449476 , -114.8764448;Lincoln County Nevada;;False
B;Herbarium Berolinense;B 10 1038974;2;5006053;Ephedraceae;Ephedra;viridis;;Vereinigte Staaten von Amerika;False;;;;Nevada;;;;24/04/1939 - 24/04/1939;;;I. W. Clokey;;;;8226;;H. C. Cutler;;;Arden-Mountain Springs. Mile 13. Gravelly hills. Alt, 1200 m;;False;36.018 , 115.23;;;False
B;Herbarium Berolinense;B 10 1038972;2;5006053;Ephedraceae;Ephedra;viridis;;Vereinigte Staaten von Amerika;False;;;;Nevada;;;;24/04/1939 - 24/04/1939;False;False;I. W. Clokey;;;False;8227;False;S. Ickert-Bond;;False;Charleston Mts., Clark Co., Arden Mountain Springs. Mile 13. Gravelly hills. Alt. 1200 m.;;False;36.018 , -115.231;Arden, Nevada, Vereinigte Staaten von Amerika;;False
B;Herbarium Berolinense;B 10 1038973;2;5006053;Ephedraceae;Ephedra;viridis;;Vereinigte Staaten von Amerika;;;;False;Nevada;;;False;24/04/1939 - 24/04/1939;;;I.W. Clokey;;;;;True;H. C. Cutler;;;Arden- Mountain Springs. Mile 13 Gravelly hills. Alt 1200 m.;;False;36.02 , -111.508;;;False
B;Herbarium Berolinense;B 10 1038975;2;5006053;Ephedraceae;Ephedra;viridis;;Vereinigte Staaten von Amerika;;;;False;Utah;;;False;05/09/1968 - 05/09/1968;;;John Thomas Howell;;;;44828;;S. Ickert-Bond;;;Chesler Park, el. 5600 ft., San Juan County.;;False;38.10859722222222 , -109.85345833333332;;;False
B;Herbarium Berolinense;B 10 1038990;2;5006053;Ephedraceae;Ephedra;spec.;;Afghanistan;;;;False;Bamyan;;;False;16/05/1864 - 16/05/1864;;;H. F. Neubauer;;;;4664;;;;True;Tal westlich Bamian gegen Band-i-Amir, 2500 m;;False;34.816111111111105 , 67.16916666666667;;;False
B;Herbarium Berolinense;B 10 1038989;2;5006053;Ephedraceae;Ephedra;spec.;;Türkei;False;;;;Nevşehir;;;;01/08/1967 - 31/08/1967;False;False;K.Runze;;;False;;True;;;True;Zentralanatolien: Vil. Nevşehir: Plateau des Aktepe bei Göreme;False;;38.6844904 , 34.8753257267692;;;
B;Herbarium Berolinense;B 10 1038988;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;False;;;;Sistan and Baluchestan;;;;26/04/1977 - 26/04/1977;False;False;M. Assadi;;;False;54795;False;;;True;In declivibus australibus saxosis vulcani Taftan prope Torshab, 2500-2700 m.;False;;28.400277777777777 , 61.215741666666666;;;
B;Herbarium Berolinense;B 10 1038987;2;5006053;Ephedraceae;Ephedra;spec.;;Zypern;False;;;;Keryneia(Κερύνεια);;;;01/11/1955 - 30/11/1955;False;False;Miss Atherton;;;False;;True;;;True;W of Kyrenia, rocky land, Altitude: 50 ft.;False;;35.34209868068131 , 33.301879532297576;;;
B;Herbarium Berolinense;B 10 0025439;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;False;;;;Isfahan;;;;29/05/1974 - 29/05/1974;False;False;K. H. Rechinger;;;False;46746;False;;;True;Esfahan: Kolah Ghazi National Park (Kuh-e Kolah Qazi) 25 km ab Esfahan, 1700 - 2000 m;False;;32.38333333333333 , 51.81666666666667;;;False
B;Herbarium Berolinense;B 10 0069295;2;5006053;Ephedraceae;Ephedra;spec.;;Pakistan;;;;False;Balochisan;;;False;09/04/1969 - 09/04/1969;;;Sultanul Abedin;;;;1497;;;;True;Near dry valley, 14 miles from Hushab [Hoshab] on way to Turbat;;False;26.017297563851745 , 63.74816894531251;;;False
B;Herbarium Berolinense;B 10 0069296;2;5006053;Ephedraceae;Ephedra;spec.;;Pakistan;;;;False;Balochisan;;;False;09/04/1969 - 09/04/1969;;;Sultanul Abedin;;;;1497;;;;True;Near dry valley, 14 miles from Hushab on way to Turbat.;;False;26.08638708321562 , 62.72783111149769;;;False
B;Herbarium Berolinense;B 10 0069294;2;5006053;Ephedraceae;Ephedra;spec.;;Pakistan;False;;;;Gilgit-Baltistan;;;;20/07/1990 - 20/07/1990;False;False;M. Qaiser, S. Omer and S. Z. Husain;;;False;8399;False;;;True;Between Gupis and Phander. ± 2400 m elév. (North east of Gupis);False;;36.22805555555556 , 73.44722222222222;;;
B;Herbarium Berolinense;B 10 0025440;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;False;;;;Golestan;;;;08/06/1975 - 10/06/1975;False;False;K.H. Rechinger;;;False;V 3066;False;;;True;N: Gorgan (Mohammad Reza Shah National Park), Almeh, 1500-1800 m;;False;37.548933 , 56.381836;Golestan National Park, Iran (ehemals Mohammed Reza Shah Nat.Park);;
B;Herbarium Berolinense;B 10 0025572;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;False;;;;Ardabil;;;;23/05/1971 - 23/05/1971;False;False;K. H. Rechinger;;;False;40290;False;;;True;Persia, Prov. Azerbaijan orient.: Dasht-e Moghan: In collibus saxosis 70 km S Alirezaabad-e Jadid, versus Qareh Aghaj, 500 m.;False;;39.583333333333336 , 48.0;;;
B;Herbarium Berolinense;B 10 0025446;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;False;;;;Mazandaran;;;;21/06/1974 - 21/06/1974;False;False;K. H. Rechinger;;;False;48362;False;;;True;In faucibus vallis Chalus supra Valiabad, 2100 m.;False;;30.531736111111112 , 57.779316666666666;;;
B;Herbarium Berolinense;B 10 0023821;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;False;;;;Khorasan;;;;25/05/1977 - 25/05/1977;False;False;K. H. Rechinger;;;False;55684;False;;;True;In declivibus argillosis a Mozduran boreo-orientem versus, inter Mashhad et Sarakhs, 900-1000 m;;False;36.25 , 60.56666666666667;;;False
B;Herbarium Berolinense;B 10 0023825;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;False;;;;West Azarbaijan;;;;12/07/1974 - 13/07/1974;False;False;K. H. Rechinger;;;False;49337;False;;;True;Persia: W: Azerbaijan occidentalis: In colle argilloso SW Rezaiyeh, 1500 m;False;;37.4595897374594 , 45.01371634749477;;;
B;Herbarium Berolinense;B 10 0023827;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;False;;;;Sistan and Baluchestan;;;;24/04/1977 - 24/04/1977;False;False;K. H. Rechinger;;;False;54625;False;;;True;Inter Zahedan et Nosratabad, in collibus saxosis, 70-80 km a Zahedan occidentem versus, 1300-1400m.;False;;29.792444444444445 , 60.16423888888889;;;
B;Herbarium Berolinense;B 10 0023816;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;;;;False;Yazd;;;False;17/05/1975 - 17/05/1975;;;K. H. Rechinger;;;;51940;;;;True;18 km ENE Chupunum (Chupanan), 850 m.;;False;33.55 , 54.31666666666667;;;False
B;Herbarium Berolinense;B 10 0023818;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;False;;;;Khorasan;;;;25/05/1977 - 25/05/1977;False;False;K. H. Rechinger;;;False;55683;False;;;True;In declivibus argillosis a Mozduran boreo-orientem versus, inter Mashhad et Sarakhs, 900-1000 m.;False;;36.25 , 60.56666666666667;;;
B;Herbarium Berolinense;B 10 0023817;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;False;;;;North Khorasan;;;;04/06/1975 - 05/06/1975;False;False;K. H. Rechinger;;;False;52792;False;;;True;Persia: N: Gorgan (Mohammad Reza Shah National Park): 23-26 km E Tang-e Rah, 900-1000 m, in alveo arenoso-glareoso in fruticetis (Paliurus Spina-Christi);False;;37.416666666666664 , 55.75;;;
B;Herbarium Berolinense;B 10 0025054;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;False;;;;Tehran;;;;08/04/1977 - 08/04/1977;False;False;K. H. Rechinger;;;False;54447;False;;;True;In valle supra Vardavad, c. 30 km W Tehran, 1700-1800 m;;False;35.6774481146247 , 50.594526120200406;;;False
B;Herbarium Berolinense;B 10 0651029;2;5006053;Ephedraceae;Ephedra;spec.;;Italien;False;;;;Medio Campidano;;;;08/06/2003 - 08/06/2003;False;False;A. Quintanar;;;False;893;False;;;True;Marina di Arbus, 10 m, derrubios y claros de matorral próximos al mar, próximos a un arroyo.;False;;39.43333333333333 , 8.466666666666667;;;
B;Herbarium Berolinense;B 10 1038985;2;5006053;Ephedraceae;Ephedra;spec.;;;False;;;True;;;;True;01/01/1881 - 31/12/1881;False;False;O. Duhmberg;;;False;173;False;;;True;;;True;;;;True
B;Herbarium Berolinense;B 10 1038986;2;5006053;Ephedraceae;Ephedra;spec.;;Russland;False;;;False;Altai krai(Алтайский край);;;False;01/01/1881 - 31/12/1881;;False;O. Duhmberg;;;False;173;False;;;True;Barnaul;True;;53.34834787160846 , 83.79622330376692;;;
B;Herbarium Berolinense;B 10 0622822;2;5006053;Ephedraceae;Ephedra;spec.;;Spanien;False;;;;Islas Baleares;;;;16/04/2001 - 16/04/2001;False;False;R. Böcker;;;False;SP-M 359;False;;;True;Colonia san Jordi, Mallorca;False;;39.31723370774285 , 3.0029617307474026;;;
B;Herbarium Berolinense;B 10 0427606;2;5006053;Ephedraceae;Ephedra;spec.;;Griechenland;False;;;;Laconia(Νομός Λακωνίας);;;;18/05/1992 - 18/05/1992;False;False;A. Jagel;;;False;;True;A. Jagel;;False;Pelopnnes, Elafonisos;False;;36.48360155 , 22.9589841574057;;;
B;Herbarium Berolinense;B 10 1038984;2;5006053;Ephedraceae;Ephedra;spec.;;Griechenland;False;;;;Heraklion(Νομός Ηρακλείου);;;;15/05/1968 - 15/05/1968;False;False;W. Schwabe;;;False;;True;;;True;Kreta: Im Süden: bei der Ausgrabungsstätte Faistos;False;;35.051381 , 24.8143172510181;;;
B;Herbarium Berolinense;B 10 0611589;2;5006053;Ephedraceae;Ephedra;spec.;;Deutschland;True;;;;Berlin;;;;09/10/1946 - 09/10/1946;False;False;C. Risch;;;False;;True;;;True;In horto bot. Berol., col.;False;;52.45435732362284 , 13.304829597473145;;;
B;Herbarium Berolinense;B 10 1038982;2;5006053;Ephedraceae;Ephedra;spec.;;Deutschland;True;;;False;Sachsen-Anhalt;;;;16/07/1922 - 16/07/1922;;;Bornmüller;;;;;True;;;True;Zöschen;;False;51.35422922024488 , 12.100324630737306;;;False
B;Herbarium Berolinense;B 10 1038983;2;5006053;Ephedraceae;Ephedra;spec.;;Deutschland;True;;;;Sachsen-Anhalt;;;;23/04/1898 - 23/04/1898;False;False;J. Bornmüller;;;False;;True;;;True;coletur in arboreto Zöschen;False;;51.35141261723816 , 12.089595794677736;;;
B;Herbarium Berolinense;B 10 0541594;2;5006053;Ephedraceae;Ephedra;spec.;;Vereinigte Staaten von Amerika;False;;;;Arizona;;;;01/02/1922 - 28/02/1922;False;False;O. Warburg;;;False;s.n.;False;;;True;United States of America, Arizona, Grand Canyon;False;;36.0965604 , -112.0984941;;;
B;Herbarium Berolinense;B 10 0479324;2;5006053;Ephedraceae;Ephedra;spec.;;Vereinigte Staaten von Amerika;False;;;;Arizona;;;;27/09/1967 - 27/09/1967;False;False;G. Mordhorst;;;False;;True;;;True;Gran Canyon, Arizona;False;;36.0965604 , -112.0984941;;;
B;Herbarium Berolinense;B 10 0449512;2;5006053;Ephedraceae;Ephedra;spec.;;Peru;;;;False;Huancavelica;;;False;05/08/1960 - 05/08/1960;;;G. W. H. Kunkel;;;;5570;;;;True;Hacienda La Mejorada, 2700 m.;;False;-13.316666666666666 , -75.75;;;False
B;Herbarium Berolinense;B 10 0675806;2;5006053;Ephedraceae;Ephedra;spec.;;Argentinien;False;;;;Buenos Aires;;;;01/12/1988 - 01/12/1988;False;False;F. J. Fernández Casas;;;False;11026;False;;;True;Secus ruta 33, non procul diversorium Cruce de Napostá dictum;False;;-38.46666666666667 , -62.28333333333333;;;
B;Herbarium Berolinense;B 10 0648419;2;5006053;Ephedraceae;Ephedra;spec.;;China;False;;;;Gansu(甘肃);;;;11/09/1928 - 11/09/1928;False;False;K. Georg Söderbom;;;False;7439;False;;;True;China occidentalis: pov. Kansu: San-ta-ling, prope Chin-t'a.;False;;39.9834263 , 98.9009359;;;False
B;Herbarium Berolinense;B 10 0664489;2;5006053;Ephedraceae;Ephedra;spec.;;Tunesien;;;;False;Nabeul;;;False;29/10/2005 - 29/10/2005;;;Peter Hein;;;;12837;;;;True;Tunesia: bay of Hammamet, sandy coast between the Medina of Hammamet and the Centre Culturel ca. 3km SW, alt. 0-3 m;;False;36.4031851312947 , 10.600690841674805;;;False
B;Herbarium Berolinense;B 10 0754790;2;5006053;Ephedraceae;Ephedra;spec.;;Marokko;;;;False;Safi;;;False;13/10/1984 - 13/10/1984;;;Javier Fernandez Casas & Alfonso Susanna;;;;8730;False;;;True;SAFI:  seis km al norte de Essaouira, matorral alto sobre arenas, a nivel del mar o poco mas;;False;31.551037819027 , -9.722900390625002;;;False
B;Herbarium Berolinense;B 10 1038991;2;5006053;Ephedraceae;Ephedra;spec.;;Algerien;;;;False;Ghardaia;;;False;14/02/1978 - 14/02/1978;;;;;;True;;True;;;True;etas südlich. von Ghardaia;;False;32.42170336417894 , 3.7463378906250004;;;False
B;Herbarium Berolinense;B 10 1038992;2;5006053;Ephedraceae;Ephedra;spec.;;Algerien;;;;False;Ghardaia;;;False;14/02/1978 - 14/02/1978;;;;;;True;;True;;;True;etwas südl. von Ghardaia;;False;32.421 , 3.746;;;False
B;Herbarium Berolinense;B 10 0023544;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;;;;False;Qom;;;False;20/04/1975 - 20/04/1975;;;K. H. Rechinger;;;;50125;;;;True;Persia: C: Kavir (Kavir protected region): Siah Kuh: In dition refugii Karavan-Sarai Shah Abbas, 1100-1300 m;;False;34.733 , 52.166;;;False
B;Herbarium Berolinense;B 10 0026033;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;;;;False;West Azarbaijan;;;False;05/05/1971 - 05/05/1971;;;K.H. Rechinger;;;;39225;;;;True;Persia, Prov. Azerbaijan occid.: Maku, in saxosis calc., 1300-1400 m;False;;39.28333333333333 , 44.46666666666667;;;False
B;Herbarium Berolinense;B 10 0026032;2;5006053;Ephedraceae;Ephedra;spec.;;Iran;;;;False;East Azarbaijan;;;False;22/06/1971 - 22/06/1971;;;K. H. Rechinger;;;;42257;;;;True;Persia, Prov. Azerbaijan orient.: In saxosis faucium fluvii Qezel Owzan (Kizil Uzun) 13 - 19 km SE Mianeh, 1200 m;;False;37.38979975341983 , 47.743663787841804;;;False
B;Herbarium Berolinense;B 10 1028624;2;5006053;Ephedraceae;Ephedra;major var. procera;;Türkei;;;;False;Ankara;;;False;03/05/1929 - 03/05/1929;;;J. et F. Bornmüller;;;;14739;False;;;True;Galatia: Ad Angoram (Ankara, Ancyra) in valle Cibouk [Cubuk]-over 850 msm.;;False;40.25490214790891 , 33.02799224853516;;;False
B;Herbarium Berolinense;B 10 1028627;2;5006053;Ephedraceae;Ephedra;major var. procera;;Türkei;;;;False;Ankara;;;False;01/10/1957 - 01/10/1957;;;G. Wagenitz & H.-J. Beug;;;;270;;G. Wagenitz und  H.-J. Beug;;;Zentral-Anatolien, Prov. Ankara: Hacikadin-Tal nördl. Ankara, ca. 950 m. An Felsen.;;False;39.983333333333334 , 32.93333333333333;Hacikadin Dere;;False
B;Herbarium Berolinense;B 10 1028623;2;5006053;Ephedraceae;Ephedra;major var. procera;;Türkei;;;;False;Bilecik;;;False;18/05/1929 - 18/05/1929;;;J. et F. Bornmüller;;;;13645;;;;True;Bithynia: ad Bilecik, in valle fl. Kara-su  alt 3-400 msm;;False;40.14542070461861 , 30.00538778085004;;;False
B;Herbarium Berolinense;B 10 1028622;2;5006053;Ephedraceae;Ephedra;major var. procera;;Türkei;;;;False;Bilecik;;;False;18/05/1929 - 18/05/1929;;;J. et F. Bornmüller;;;;13645;;;;True;Bithynia: Ad Bilecik, in valle fl. Kara-su. alt. 3-400 m. s. m.;;False;40.127 , 30.012;;;False
B;Herbarium Berolinense;B 10 1028626;2;5006053;Ephedraceae;Ephedra;major var. procera;;Türkei;;;;False;Ankara;;;False;07/10/1957 - 07/10/1957;;;G. Wagenitz und  H.-J. Beug;;;;341;;G. Wagenitz;;;Zentral-Anatolien, Prov. Ankara: Berge östlich des Tuz Gölü bei Mezkit, ca. 1100m. An Felsen.;;False;38.76657 , 33.702;Mezgit (Caloren);;False
B;Herbarium Berolinense;B 10 0266462;2;5006053;Ephedraceae;Ephedra;multiflora;;Argentinien;;;;False;Salta;;;False;03/12/1986 - 03/12/1986;;;Lazaro Novara, A. Charpin y L. Albornoz;;;;5746;;S. Ickert-Bond;;;Prov. Salta,  Los Andes  Camino a Tincallayo, 20 km al sur del salar de Pastos Grandes. En quebrada  Alt 3900-4000;;False;-24.58380345 , -66.6975235623701;;;False
B;Herbarium Berolinense;B 10 1028638;2;5006053;Ephedraceae;Ephedra;monosperma;;Mongolei;;;;False;Bulgan(Булган);;;False;29/05/1985 - 29/05/1985;;;F. Koch;;;;;True;;;True;Mongolische Volksrepublik   Chovd-Aimak, Bulgan-gol,  (Gebirge).;;False;48.0 , 91.65;;;False
B;Herbarium Berolinense;B 10 1028634;2;5006053;Ephedraceae;Ephedra;monosperma;;;;;;True;;;;True;;;True;Pallar;;;;293;;Stapf;;;;;True;;;;True
B;Herbarium Berolinense;B 10 0209820;2;5006053;Ephedraceae;Ephedra;monosperma;;Russland;;;;False;Altai republic(Алтай республика);;;False;24/08/2007 - 24/08/2007;;;B. Gemeinholzer, N. Enke &  Th. Dürbye;;;;bg136/07;;;;True;Distr. Kosch-Agatsch, ca. 30km SSE von Kosch-Agatsch (Stadt). Alt. 2074 m;;False;49.754444444444445 , 87.42855555555556;;;False
B;Herbarium Berolinense;B 10 0209775;2;5006053;Ephedraceae;Ephedra;monosperma;;Russland;;;;False;Altai republic(Алтай республика);;;False;23/08/2007 - 23/08/2007;;;B. Gemeinholzer, N. Enke & Th. Dürbye;;;;bg90/07;;;;True;Russland Republik Altai. Distr. Ulagan, Zeltplatz kurz vor Aktasch, trockene Hanggesellschaft , Geröllhang mit Bodendeckern und Flechten.  Alt 1267 m;;False;50.316147562167345 , 87.55906105041505;;;False
B;Herbarium Berolinense;B 10 1028635;2;5006053;Ephedraceae;Ephedra;monosperma;;Russland;False;;;;Zabaykalsky Krai(Забайкальский край);;;;01/01/1889 - 31/12/1889;False;False;F. Karo;;;False;336;False;J. Freyn;;False;Nertschinsk, auf Felsen und im Steingerölle am Nertsch-Flusse;False;;51.964655 , 116.578619;;;
B;Herbarium Berolinense;B 10 0149833;2;5006053;Ephedraceae;Ephedra;monosperma;;Russland;;;;False;Altai republic(Алтай республика);;;False;20/07/2002 - 20/07/2002;;;E. v. Raab-Straube;;;False;020206;;E. v. Raab-Straube;;;Kosh-Agachskiy Rayon, E side of Chagan-Burgazy valley 29 km of Kosh-Agach. 2050 m.;False;;49.716 , 88.666;;;False
B;Herbarium Berolinense;B 10 1028636;2;5006053;Ephedraceae;Ephedra;monosperma;;Russland;False;;;;Zabaykalsky Krai(Забайкальский край);;;;01/01/1889 - 31/12/1889;False;False;F. Karo;;;False;336;False;J. Freyn;;False;Nertschinsk, auf Felsen und im Steingerölle am Nertsch-Flusse.;False;;51.97774519712079 , 116.57079960890054;;;
B;Herbarium Berolinense;B 10 0274627;2;5006053;Ephedraceae;Ephedra;monosperma;;Russland;;;;False;Altai republic(Алтай республика);;;False;09/08/2008 - 09/08/2008;;;L. Martins;;;;2470;;L. Martins;;;Kosh-Agachskiy Rayon, 19 km ENE Kosh-Agach, valley of the Kokorya river, overgrazed mountain steppe, alt. 2060 km.;False;;50.095 , 88.896;;;False
B;Herbarium Berolinense;B 10 0341307;2;5006053;Ephedraceae;Ephedra;monosperma;;Russland;False;;;;Altai republic(Алтай республика);;;;24/08/2007 - 24/08/2007;False;False;B. Gemeinholzer, N. Enke &  Th. Dürbye;;;False;3864;False;;;True;Distr. Kosch-Agatsch, Juzno-Tschinski-Kette. Zazamer-Fluss, Gebirgssteppe, Flusstal, Schotterhänge, E-exponiert, Strauch- und Krautvegetation auf Lehm. Alt. 2216m;;False;49.62511111111111 , 88.19841666666667;;;False
B;Herbarium Berolinense;B 10 1038809;2;5006053;Ephedraceae;Ephedra;nebrodensis;;Algerien;;;;False;Béjaïa;;;False;01/07/1897 - 31/07/1897;;;Elisée Reverchon;;;;94;;;;True;(Kabylie) Kerrata, lieux arides et rocheux, sur le calcaire, 800 mètres;;False;36.4940588 , 5.2771449;;;False
B;Herbarium Berolinense;B 10 1038808;2;5006053;Ephedraceae;Ephedra;nebrodensis;;Algerien;False;;;;Béjaïa;;;;01/07/1897 - 31/07/1897;False;False;Elisee Reverchon;;;False;94;False;;;True;Kerrata, lieux arides et rocheux, sur le calcaire, 800 metres.;False;;36.4940588 , 5.2771449;;;
B;Herbarium Berolinense;B 10 1038804;2;5006053;Ephedraceae;Ephedra;nebrodensis;;Frankreich;False;;;;Midi-Pyrénées;;;;22/04/1911 - 22/04/1911;False;False;Ch. d'Alleizette;;;False;;True;;;True;Aveyron: Rochers de Combalou, prés Roquefort;False;;43.97680991993566 , 2.9784965515136723;;;
B;Herbarium Berolinense;B 10 1038802;2;5006053;Ephedraceae;Ephedra;nebrodensis;;Spanien;False;;;;Las Palmas;;;;10/04/1964 - 10/04/1964;False;False;P. Michaelis;;;False;;True;;;True;Lanzarote: Barranco ob Haria, 250 m. Lavafels am Kamm.;False;;29.145555555555553 , -13.499722222222221;;;
