specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info;scientific_name - same_as_label;scientific_name - scientific_name;scientific_name - not_in_list;scientific_name - family;scientific_name - genus;scientific_name - epiteth;owner - question_1;owner - no_info
B;Herbarium Berolinense;B 10 1040022;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Deutschland;False;;;;Thüringen;;;;;;;;;;True;L. C. Treviranus;;;False;;True;;;True;Jenae in collibus;False;;50.922190549999996 , 11.588878866747093;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040017;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Deutschland;False;;;;Rheinland-Pfalz;;;;;;;;25/07/1883 - 25/07/1883;False;False;H. Wirtgen;;;False;;True;;;True;Am Weißen Kreuz i. Ahrthal;False;;50.51998925621563 , 6.9970035552978525;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040014;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Deutschland;False;;;;Bayern;;;;;;;;18/07/1982 - 18/07/1982;False;False;R. Vogt;;;False;;True;;;True;Seeon, Halbtrockenrasen zw. Seeleiten-See und Jäger-See;False;;47.97504174454391 , 12.435064315795898;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040074;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Griechenland;False;;;;Drama(Νομός Δράμας);;;;;;;;23/07/1977 - 23/07/1977;False;False;A. Strid & E. Georgiadou;;;False;13150;False;;;True;E. Makedhonia, Nom. Dramas: 10.5 km from the village of Katafyton along road to Ano Vrondou, by a place named Perseki, 1300 m. Opening in Fagus forest. Loose schist.;False;;41.32561393732713 , 23.65712642669678;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1005855;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Polen;False;;;;Dolnośląskie;;;;;;;;;;True;;;;True;;True;;;True;Seichauer Wiesen;False;;51.09403238872983 , 16.05132579803467;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0642511;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Frankreich;False;;;;Provence-Alpes-Côte-d'Azur;;;;;;;;13/10/1994 - 13/10/1994;False;False;P. Hein;;;False;94-420;False;P. Hein;;False;Alpes-Maritimes: von Grasse nach Goudon: 2 km vor Goudon. Quercus pubescens - Ostrya carpinifolia- Hochwald. 650 m.;False;;43.666666666666664 , 6.966666666666667;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0610103;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Frankreich;False;;;;Auvergne;;;;;;;;24/07/1962 - 24/07/1962;False;False;Berger-Landefeldt;;;False;;True;;;True;Dép. Puy de Dôme, Puy de Dôme, 1400m;False;;45.771525 , 2.9630138888888893;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0610102;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Frankreich;;;;False;Auvergne;;;False;;;;;25/07/1962 - 25/07/1962;;;Berger-Landefeldt;;;;;True;;;True;Auvergne, Dep. Puy-de-Dôme, Monts Dore, südostwärts le-Mont-Dore, Col de la Croix-St. Robert, 1400m;;False;45.56326357317979 , 2.837047576904297;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040124;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Frankreich;;;;False;Midi-Pyrénées;;;False;;;;;23/09/1887 - 23/09/1887;;;Hte [Hippolyte] Marcailhou-d'Aymeric;;;;;True;;;True;Rochers de la plaine de Savignac au pas étroit.;;False;42.73250471225682 , 1.8247835756910116;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040123;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Frankreich;False;;;;Rhône-Alpes;;;;;;;;23/09/1887 - 23/09/1887;False;False;Marcailhou d'Aymeric;;;False;;True;;;True;Le Cartelet, rochers près tunnel de la voie ferrée;False;;46.066442186843226 , 4.7208595275878915;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0619099;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Deutschland;False;;;;Baden-Württemberg;;;;;;;;06/06/1948 - 06/06/1948;False;False;B.  [R. Bornkamm];;;False;964;False;;;True;Wiese im Schloßpark in Schwetzingen, Kr. Mannheim;False;;49.38459382553482 , 8.562426567077638;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040025;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Deutschland;False;;;;Sachsen;;;;;;;;13/07/1963 - 13/07/1963;False;False;H. [W. Hempel];;;False;6002;False;H. [W. Hempel];;False;Boxberg. In Sandtrockenrasen an der rechten Spreelehne bei Sprey.;False;;51.42412083933585 , 14.525599479675295;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040023;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Deutschland;False;;;;Rheinland-Pfalz;;;;;;;;21/06/1885 - 21/06/1885;False;False;Wirtgen;;;False;;True;;;True;Rosenberg zu Tawern bei Trier;False;;49.68018081638148 , 6.5224456787109375;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040021;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;;Deutschland;False;;;;Mecklenburg-Vorpommern;;;;;;;;;;True;;;;True;;True;;;True;Rostochii in collibus aridis rarius;False;;54.08638172488552 , 12.173194885253908;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040362;3;6384204;Caryophyllaceae;Dianthus;charidemii;;Spanien;False;;;;Almería;;;;;;;;22/05/1992 - 22/05/1992;False;False;Ch. & R. Vogt;;;False;9163;False;;;True;Almería, Cabo de Gata, Hänge mit Chamerops humilis östlich des Leuchtturmes, ca. 30 m.;False;;36.72170959852527 , -2.189977168600308;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040360;3;6384204;Caryophyllaceae;Dianthus;charidemii;;Spanien;False;;;;Almería;;;;;;;;15/06/1988 - 15/06/1988;False;False;B. Valdés, S. Talavera, G. Alziar, D. Jeanmonod, N. Galland, U. Matthäs, V. Stevanovic, P. Minissale, S. Fici, B. Foggi, M. Watson, P. Hinz, J. M. Romero;;;False;149/88;False;B. Valdés;;False;Cabo de Gata, Altim. 50, Volcanic soils;False;;36.722830416877315 , -2.192233800888062;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040358;3;6384204;Caryophyllaceae;Dianthus;chinensis;;Polen;True;;;;Wielkopolskie;;;False;;;;;;;True;Bothe;;;False;;True;;;True;Schönlanke [Trzcianka]: Gartenzierpflanze, Heimat: China;False;;53.0417582 , 16.4610993;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040363;3;6384204;Caryophyllaceae;Dianthus;chinensis;;China;False;;;;Shandong(山东);;;;;;;;18/07/1930 - 18/07/1930;False;False;C. Y. Chiao;;;False;2754;False;;;True;Huang Ying Sze, Lao Shan, Rocky slope.;False;;36.17805697057278 , 120.6266212463379;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040357;3;6384204;Caryophyllaceae;Dianthus;chinensis;;Polen;True;;;;Dolnośląskie;;;;;;;;01/01/1818 - 31/12/1818;False;False;;;;True;;True;;;True;Ex h. bot. Wratisl.;False;;51.11660295561824 , 17.048195600509647;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040365;3;6384204;Caryophyllaceae;Dianthus;chinensis;;China;False;;;;Zhejiang(浙江);;;;;;;;09/08/1927 - 09/08/1927;False;False;C. Y. Chiao;;;False;;True;E. D. Merrill;;False;Chinghai Along slope;False;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1040359;3;6384204;Caryophyllaceae;Dianthus;chinensis;;Schweden;True;;;False;Stockholms län;;;False;;;;;03/08/1928 - 03/08/1928;;;Erik Asplund;;;;;True;;;True;Stockholm: cult. in hortulo e sem. in prov. Shansi Chinae a cl. H. Smith lect.;;False;59.36893720784761 , 18.045558929443363;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040364;3;6384204;Caryophyllaceae;Dianthus;chinensis;;Deutschland;True;;;;Brandenburg;;;;;;;;;;True;Heiland;;;False;;True;;;True;Lychen: cult;False;;53.2083284 , 13.3164795;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040366;3;6384204;Caryophyllaceae;Dianthus;chinensis;;China;False;;;;Shandong(山东);;;;;;;;04/07/1930 - 04/07/1930;False;False;C. Y. Chiao;;;False;2702;False;;;True;Niu Shu Tai, Lao Shan. Along rocky slope.;False;;36.182588926901055 , 120.63005447387697;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040384;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Deutschland;True;;;False;Nordrhein-Westfalen;;;False;;;;;01/01/1835 - 31/12/1835;False;False;;;;True;;True;;;True;H. Bonn;;False;50.73391510546041 , 7.1042937080252795;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040377;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Montenegro;False;;;;Cetinje;;;;;;;;29/09/1970 - 29/09/1970;False;False;;;;True;47;False;;;True;Lovcen-Pass, Montenegro (YU) 1000m;False;;42.42307636619984 , 18.80764961242676;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040375;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;False;;;;Istarska;;;;;;;;;;True;Neugebauer;;;False;;True;;;True;[I]stria. In saxosis apricis Polam [Pula].;False;;44.85893884235416 , 13.853931427001953;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040368;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;False;;;;Primorsko-Goranska;;;;;;;;24/07/1876 - 24/07/1876;False;False;Borbás;;;False;;True;;;True;Insula Veglia [Krk]: in rupestribus graminosis ad pagum Besca nova [Baška] sol. calc.;False;;44.97175980575049 , 14.765281677246096;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040378;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Montenegro;;;;False;Kotor;;;False;;;;;01/07/1870 - 31/07/1870;False;;Pichler;;;;;True;Schlickum;;;Dalmatia, in arie St. Joannis supr. Cattaro [Kotor], loc. rupestr.;;False;42.42437520845674 , 18.772823810577396;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040373;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;False;;;;Istarska;;;;;;;;19/09/1885 - 19/09/1885;False;False;V. Engelhardt;;;False;;True;;;True;Macchien bei der Arena von Pola [Pula];False;;44.87281895556603 , 13.849414587020876;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040370;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;False;;;;Istarska;;;;;;;;12/08/1884 - 12/08/1884;False;False;K. Untchj;;;False;;True;;;True;Pola: Auf steinigen Plätzen.;False;;44.866622222222226 , 13.849577777777778;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040367;3;6384204;Caryophyllaceae;Dianthus;ciliatus;"""Kein Etikett""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0573002;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;;False;;;True;;;;True;;;;;01/01/1851 - 31/12/1851;False;False;Petter;;;False;;True;;;True;Dalmat[ien];False;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1040374;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;False;;;;Istarska;;;False;;;;;28/07/1883 - 28/07/1883;;;K. Untchj;;;;;True;;;True;Istrien. Pola [Pula]. Felsen bei Veruda.;;False;44.8275 , 13.840833333333334;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040376;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Montenegro;False;;;;Kotor;;;;;;;;01/07/1870 - 31/07/1870;False;False;Pichler;;;False;;True;;;True;Dalmatia: In acre St. Joannis supra Cattaro [Kotor], loco rupestri.;False;;42.42515489986541 , 18.769826889911204;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040372;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Montenegro;;;;False;Kotor;;;False;;;;;01/07/1885 - 31/07/1885;;;Th. Pichler;;;;;True;;;True;Dalmatia, in rupibus ereites ad Fort Sti Johanni supra Cattaro;False;False;42.422434854914336 , 18.774669170379642;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040371;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;False;;;;Istarska;;;;;;;;14/08/1903 - 14/08/1903;False;False;K. UNtchj;;;False;;True;;;True;Pola. Macchien bei Veruda.;False;;44.85903260547194 , 13.92723083496094;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040369;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;False;;;;Dubrovačko-Neretvanska;;;;;;;;10/07/1967 - 10/07/1967;False;False;H. u. E. Walter;;;False;;True;;;True;Halbinsel Pelješac bei Mali Ston. Macchie.;False;;42.845229001462265 , 17.701578138512563;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0702329;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;False;;;;Istarska;;;;;;;;01/07/1892 - 31/07/1892;False;False;C. Dahm;;;False;;True;;;True;Pola;False;;44.8701965 , 13.8455407;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040383;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;;;;False;Istarska;;;False;;;;;;;True;Tommasini;;;;;True;;;True;In scopulis marinis insula cum Istriae australis.;;False;44.829775000000005 , 13.907294444444444;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040382;3;6384204;Caryophyllaceae;Dianthus;ciliatus;"""Zu viele Belege""";Italien;;;;False;Trieste;;;False;;;;;12/06/1896 - 20/07/1896;False;;Herouvé;;;False;;True;Janis Antonovics;;False;;;;45.70734808048119 , 13.76668453216553;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040380;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;False;;;;Dubrovačko-Neretvanska;;;;;;;;01/02/1900 - 28/02/1900;False;False;A. Rudolph;;;False;;True;;;True;Gravosa [Gruž]. in rupestribus;False;;42.6592 , 18.087769444444444;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040379;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;;;;False;Dubrovačko-Neretvanska;;;False;;;;;01/08/1928 - 31/08/1928;;;R. Baschant;;;;;True;;;True;Ragusa [Dubrovnik]: Sonnige, steinige Hänge.;;False;42.65066111111111 , 18.094424999999998;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0418133;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;False;;;;Zadarska;;;;;;;;06/10/2006 - 06/10/2006;False;False;Pavel Křivka;;;False;;True;Pavel Křivka;;False;Vallis fluvii Zrmanja, pars inferior: in prato humido apud viam ad vicum parvum Berberi, 14 m s. l. m.;False;;44.19569444444444 , 15.76677777777778;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0082863;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;False;;;;Primorsko-Goranska;;;;;;;;09/07/1930 - 09/07/1930;False;False;Friedrich Morton;;;False;585;False;;;True;Insel Cherso [Cres];False;;44.856997222222226 , 14.397541666666665;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1024833;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;;;;False;Istarska;;;False;;;;;14/09/1881 - 14/09/1881;;;Paul Sintenis;;;;;True;;;True;Pola: Canale di Veruda;;False;44.84327273384597 , 13.845090866088869;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040381;3;6384204;Caryophyllaceae;Dianthus;ciliatus;;Kroatien;;;;False;Istarska;;;False;;;;;28/07/1883 - 28/07/1883;;;K. Untchj;;;;;True;;;True;Pola. Felsen bei Veruda.;;False;44.82700126532539 , 13.840913773456123;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040089;3;6384204;Caryophyllaceae;Dianthus;carthusianorum;"""Zu viele Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0561571;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Frankreich;False;;;;Corse;;;;;;;;29/07/1961 - 29/07/1961;False;False;;;;True;80;False;;;True;Massiv des Monte d'Oro, oberstes Agnone-Tal. Ritzen im Silikatfels. 1800 m.;False;;41.912768286806944 , 9.18057060451247;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040318;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Algerien;False;;;;Alger;;;;;;;;01/06/1837 - 30/06/1837;False;False;N. Bové;;;False;;True;;;True;Alger. Collines près de Kouba;False;;36.7301649651931 , 3.074111938476563;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040321;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Frankreich;False;;;;Aquitaine;;;;;;;;27/07/1916 - 27/07/1916;False;False;Ch. Duffour;;;False;;True;H. Sudre, F. Jeanjean;;False;Lot-et-Garonne: Pujols. Vieilles mnrailles de l'enceinte.;False;;44.38648333333333 , 0.6902111111111111;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0589590;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Italien;False;;;;La Spezia;;;;;;;;16/06/1985 - 16/06/1985;False;False;Eva von Nickisch-Rosenegk;;;False;;True;;;True;Ligurien. Etwa 3 km oberhalb Deiva Marina in Tal der Deiva, etwa 40 m. Sternkiefernwald mit Macchienunterwuchs, Bachbett, Geröllhalde.;False;;44.225871920775475 , 9.547591209411623;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040331;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;;False;;;True;;;;True;;;;;;;True;C. Szenczy;;;False;;True;;;True;;;True;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1040336;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Deutschland;True;;;;Mecklenburg-Vorpommern;;;;;;;;01/01/1900 - 31/12/1900;False;False;C K. [Carl Köppel];;;False;;True;;;True;Ex horto meo Rowne[?];False;;53.4862634 , 13.2697706;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040320;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Frankreich;False;;;;Midi-Pyrénées;;;;;;;;17/07/1851 - 17/07/1851;False;False;A. Irat;;;False;;True;;;True;Fissures des vieux murs à Condom (Gers).;False;;43.958222222222226 , 0.37249166666666667;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040330;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Marokko;;;;False;Al-Hoceima;;;False;;;;;25/05/1927 - 25/05/1927;;;Font Quer;;;;195;;;;True;Hab. in saxosis arenaceis c. emporium Sok-et-Tnin d. (Beni Hadifa) 900 m. alt.;;False;35.02642727661307 , -4.13536548614502;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0609249;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Deutschland;True;;;;Berlin;;;;;;;;09/06/1946 - 09/06/1946;False;False;C. Risch;;;False;;True;;;True;in horto col[ui?];False;;52.449000275968295 , 13.45756530761719;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0618228;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Deutschland;True;;;;Brandenburg;;;;;;;;03/07/1949 - 03/07/1949;False;False;C. Risch;;;False;;True;;;True;colitur;False;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1040332;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Polen;True;;;False;Dolnośląskie;;;False;;;;;01/10/1843 - 31/10/1843;False;False;L. C. Treviranus;;;False;;True;;;True;Hort. Guentherian.;False;;51.1089776 , 17.0326689;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040333;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Polen;False;;;;Dolnośląskie;;;;;;;;01/01/1817 - 31/12/1818;False;False;L. C. Treviranus;;;False;;True;;;True;Bot. Garten Breslau;False;;51.11597595 , 17.047722857667864;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1002260;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Frankreich;False;;;;Picardie;;;;;;;;07/07/1878 - 07/07/1878;False;False;C. A. Gérard;;;False;;True;;;True;Laferté Milon (Aisne) Ruines du château.;False;;49.18105488120773 , 3.127520084381104;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1002312;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Frankreich;False;;;;Ile-de-France;;;False;;;;;01/07/1844 - 31/07/1844;False;False;N. S. des Étangs;;;False;;True;;;True;Gallia, Province [Provins], sur la Tom [Tour] de César;False;;48.561388888888885 , 3.29;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1002145;3;6384204;Caryophyllaceae;Dianthus;caryophyllus;;Gibraltar;;;;False;(Gibraltar);;;False;;;;;30/05/1887 - 30/05/1887;;;Elisée Reverchon;;;;8;;Rouy;;False;Gibraltar, sur les rochers.;;False;36.13643888888889 , -5.348044444444444;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040338;3;6384204;Caryophyllaceae;Dianthus;caryophyllus subsp. arrostii;;Italien;False;;;;Palermo;;;False;;;;;01/07/1907 - 31/07/1907;False;False;H. Ross;;;False;613;False;;;True;In rupibus calcareis reg. submont. et montanae Madonie;False;;37.86747123288211 , 13.999328613281252;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040339;3;6384204;Caryophyllaceae;Dianthus;caryophyllus subsp. godronianus;;Frankreich;False;;;;Provence-Alpes-Côte-d'Azur;;;;;;;;05/07/1981 - 05/07/1981;False;False;P. Martin;;;False;;True;P. Martin;;False;Simiane-Collongue (dép. Bouches-du-Rhône), chaîne de l'Etoile, N du Rocher de Notre-Dame-de-Roue, au SW du col Sainte-Anne, alt. 620-630 m, lavandaie d'ubac sur rochers calcaires.;False;;43.404455091490846 , 5.474567414203193;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040340;3;6384204;Caryophyllaceae;Dianthus;caryophyllus subsp. longibracteatus;;Marokko;;;;False;Nador;;;False;;;;;16/06/1931 - 16/06/1931;;;F- Sennen et Hno.  Mauricio;;;;;True;;;True;Gurugu, en face Basbel, rochers basaltiques;False;False;35.22101142202299 , -2.984762191772461;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040345;3;6384204;Caryophyllaceae;Dianthus;caryophyllus subsp. sylvestris;;Frankreich;False;;;;Rhône-Alpes;;;False;;;;;27/06/1911 - 27/06/1911;False;False;Bonte;;;False;;True;;;True;Mont Salève bei Genf;False;;46.10132825847029 , 6.157150268554688;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040346;3;6384204;Caryophyllaceae;Dianthus;caryophyllus subsp. sylvestris;;Schweiz;False;;;;Wallis(Valais);;;;;;;;07/08/1970 - 07/08/1970;False;False;J. Damboldt;;;False;696/70;False;;;True;Saas-Tal, Weg Saas-Almagell-Almageller Alp, ca. 1800 m.;False;;46.098826087583134 , 7.96086072921753;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040347;3;6384204;Caryophyllaceae;Dianthus;caryophyllus subsp. sylvestris;;Schweiz;False;;;;Graubünden(Grisons);;;;;;;;11/08/1913 - 11/08/1913;False;False;Herbert Beger;;;False;;True;;;True;Langwies: an Mauern unterhalb des Ortes. 1360 m. s. m. S exp.;False;;46.81955072060498 , 9.710175991058351;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040349;3;6384204;Caryophyllaceae;Dianthus;caryophyllus subsp. sylvestris;;Italien;False;;;;Bolzano;;;;;;;;26/07/1907 - 26/07/1907;False;False;H. Beger;;;False;;True;;;True;Kastelruth (Dolomiten): in Bromus-Wiesen auf dem Kofel.;False;;46.57000022807491 , 11.559583020710017;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040350;3;6384204;Caryophyllaceae;Dianthus;caryophyllus subsp. sylvestris;;Schweiz;False;;;;Schwyz(Schwytz);;;;;;;;22/07/1910 - 22/07/1910;False;False;H. Beger;;;False;;True;;;True;Frohnalpstock: auf Felsblöcken, 1700 m;False;;46.9694507 , 8.6370605;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040344;3;6384204;Caryophyllaceae;Dianthus;caryophyllus subsp. sylvestris;;Italien;False;;;;Bolzano;;;;;;;;15/08/1960 - 15/08/1960;False;False;T. Eckardt;;;False;240;False;;;True;Dolomiten, St. Cyprian, bei Psenner's Haus;False;;46.4715927 , 11.5571182;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040348;3;6384204;Caryophyllaceae;Dianthus;caryophyllus subsp. sylvestris;;Schweiz;;;;False;Ticino(Tessin);;;False;;;;;19/07/1912 - 19/07/1912;;;Herbert Beger;;;;;True;;;True;Kt.[Kanton] Tessin, Airolo: Magermatten ob(erhalb] Air[olo] - 1300m -;;False;46.532177629182556 , 8.606157302856447;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1040343;3;6384204;Caryophyllaceae;Dianthus;caryophyllus var. siculus;;Algerien;False;;;;Oran;;;;;;;;20/05/1887 - 20/05/1887;False;False;F. Garrigues;;;;;True;;;True;Oran: fissures des rochers de la gorge de Santa-Cruz;;False;35.708583629939476 , -0.6643867510138081;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1040341;3;6384204;Caryophyllaceae;Dianthus;caryophyllus var. siculus;;Italien;;;;False;Palermo;;;False;;;;;01/06/1898 - 30/06/1898;;;H. Ross;;;;114;;;;True;In collibus calcareis sterilibus reg. submontanae. Palermo.;;False;38.11568888888889 , 13.36148611111111;;;False;;;;;;;;
