specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;owner - question_1;owner - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info;apocynaceae_scientific_name - scientific_name;apocynaceae_scientific_name - species_name_not_in_list;apocynaceae_scientific_name - genus_name_not_in_list;apocynaceae_scientific_name - not_sure;apocynaceae_scientific_name - no_info
B;Herbarium Berolinense;B101124912;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Lindi;;;;06/10/1934 - 06/10/1934;False;False;H. J. Schlieben;;False;5440;False;A. P. M. de Kruif;;False;"Südliches Ostafrika. (Tanganjika Terr.) 40 km W. Lindi; 240 m. ü. M. Lutambasee, l.[ichter] Wald, Hügel, vereinzelt.";False;;;True;-10.030344 , 39.464786;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124910;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Katavi;;;;22/01/1950 - 22/01/1950;False;False;A. A. Bullock;;False;2316;False;A. P. M. de Kruif;;False;Tanganyika. Ikuu. 3,500 ft. Terminalia - Combretum with Acacia woodland.;False;;;True;-6.9666667 , 31.166666666666668;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124903;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;10/02/1925 - 10/02/1925;False;False;A. Peter;;False;31945a;False;A. P. M. de Kruif;;False;D. Ost Afrika [sic!], Uluguru. Morogoro - Mission Schlesien. c. 520 m ü. M.;False;;A. Peter, Reisen in Afrika;False;-6.822023 , 37.661896;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124907;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Dodoma;;;;19/12/1925 - 19/12/1925;False;False;A. Peter;;False;33342;False;A. P. M. de Kruif;;False;D. Ost-Afrika [sic!], Ugogo, Kitalalo → Bahi c. 850 m ü. M.;False;;A. Peter, Reisen in Afrika;False;-5.902274 , 35.252008;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124905;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Dodoma;;;False;19/12/1925 - 19/12/1925;False;False;A. Peter;;False;33342;False;A. J. M. Leeuwenberg;;False;Deutsch-Ost Afrika [sic!], Ugogo: Kitalalo → Bahi. c. 850 m ü. M., V.1 Z.2;False;;A. Peter, Reisen in Afrika 1925/26;False;-5.896569 , 35.254595;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124906;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Singida;;;False;19/12/1925 - 19/12/1925;False;False;A. Peter;;False;33342;False;A. J. M. Leeuwenberg;;False;Deutsch-Ost Afrika [sic!], Ugogo: Kitalalo → Bahi. c. 850 m ü. M.,  V.1 Z.2;False;;A. Peter, Reisen in Afrika 1925/26;False;-5.88834 , 35.252646;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124904;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;28/11/1925 - 28/11/1925;False;False;A. Peter;;False;32592;False;A. P. M. de Kruif;;False;Deutsch-Ost Afrika [sic!], Ussagara: Kilossa: Ausgang des Mukondokwa-Tales, c. 500 m.;False;;A. Peter, Reisen in Afrika 1925/26;False;-6.8349 , 36.7986;;;;;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124909;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Singida;;;;25/12/1925 - 25/12/1925;False;False;A. Peter;;False;33533;False;A. P. M. de Kruif;;False;D. Ost Afrika [sic!], Gr. Graben. Saranda - Kilimatinde;False;;A. Peter, Reisen in Afrika;False;-5.764471 , 34.98134;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124908;10;8501351;Apocynaceae;indet.;sp.;;Tansania;;;;False;Singida;;;False;25/12/1925 - 25/12/1925;;;A. Peter;;;33533;;A. P. M. de Kruif;;;Deutsch-Ost Afrika [sic!], Gr. Graben: Saranda → Kilimatinde. V1, Z1;;False;A. Peter, Reisen in Afrika 1925/26;;-5.773953 , 34.965867;;;;;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124902;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;False;10/11/1925 - 10/11/1925;False;False;A. Peter;;False;31945;False;A. P. M. de Kruif;;False;D Ost Afrika [sic!], Uluguru Gebirge: Morogoro → Mission Schlesien. c. 520-1200 m ü. M., V.1 Z.1-2;False;;A. Peter, Reisen in Afrika 1925/26;False;-6.8662683764460315 , 37.682762145996094;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124901;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;08/11/1925 - 08/11/1925;False;False;A. Peter;;False;31925;False;A. P. M. de Kruif;;False;D Ost Afrika, Ukami: über Morogoro → Mission Schlesien. c. 520-650 m ü. M.;False;;A. Peter, Reisen in Afrika 1925/26;False;-6.828051 , 37.658552;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124900;10;8501351;Apocynaceae;indet.;sp.;;Tansania;;;;False;Tanga;;;False;20/03/1918 - 20/03/1918;;;A. Peter;;;58287;;A. P. M. de Kruif;;;D Ost Afrika, Hügel Ukereni bei Amboni.;;False;A. Peter, Reisen in Afrika 1913/16;;-5.000554 , 39.016917;;;;;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124899;10;8501351;Apocynaceae;indet.;sp.;;Tansania;;;;False;Tanga;;;False;24/11/1914 - 24/11/1914;;;A. Peter;;;58154;;A. P. M. de Kruif;;False;D. Ost-Afrika, Useguha: Pongwe - Handeni. C. 525 m ü. M. Z.1;;False;A. Peter, Reisen in Afrika 1913-1915;;-5.497993 , 38.00635;;;;;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124898;10;8501351;Apocynaceae;indet.;sp.;;Tansania;;;;False;Singida;;;False;27/12/1925 - 27/12/1925;;;A. Peter;;;45737;;A. P. M. de Kruif;;False;D Ost Afrika [sic!], Gr. Graben: östlicher Grabenrand Saranda → Matukupora. c. 1095-1200 m ü. M.;;False;A. Peter, Reisen in Afrika 1925/26;;-5.74495 , 35.043195;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124894;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Kigoma;;;;30/01/1926 - 30/01/1926;False;False;A. Peter;;False;35851;False;A. P. M. de Kruif;;False;Deutsch-Ost Afrika [sic!], Uvinsa: Felshügel südwestlich bei Malagarassi. C. 1062-1100 m ü. M.;False;;A. Peter, Reisen in Afrika 1925/26;False;-5.100722 , 30.823053;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124895;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Kigoma;;;;30/01/1926 - 30/01/1926;False;False;A. Peter;;False;35851;False;A. P. M. de Kruif;;False;D. Ost-Afrika [sic!], Uvinsa. Felshügel bei Malagarassi. c. 1062 m ü. M.;False;;A. Peter, Reisen in Afrika;False;-5.105723 , 30.833402;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124896;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Kigoma;;;;05/02/1926 - 05/02/1926;False;False;A. Peter;;False;36289;False;A. P. M. de Kruif;;False;Deutsch-Ost Afrika [sic!], Uvinsa: nördlicher Abhang des Malagarassi-Tales, km 1136. c. 990 m ü. M. V.1 Z.2;False;;A. Peter, Reisen in Afrika 1925/26;False;-5.102809 , 30.825747;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124892;10;8501351;Apocynaceae;indet.;sp.;;Tansania;;;;False;Singida;;;False;25/12/1925 - 25/12/1925;;;A. Peter;;;33553;False;A. P. M. de Kruif;;;D. Ost Afrika, Gr. Graben, Kilimatinde → Mutsalala-See;;False;A. Peter, Reisen in Afrika;False;-5.7907329502822495 , 34.89051818847657;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124893;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Singida;;;;25/12/1925 - 25/12/1925;False;False;A. Peter;;False;33553;False;A. P. M. de Kruif;;False;Deutsch-Ost Afrika [sic!], Gr. Graben: Kilimatinde - Muhalala See.;False;;A. Peter, Reisen in Afrika;False;-5.825874 , 34.917627;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124897;10;8501351;Apocynaceae;indet.;sp.;;Tansania;;;;False;Singida;;;False;25/12/1925 - 25/12/1925;;;A. Peter;;;45723;;A. P. M. de Kruif;;;D Ost Afrika [sic!], Gr. Graben: Saranda → Kilimatinde. c. 1095 m ü. M.;;False;A. Peter, Reisen in Afrika 1925/26;;-5.78078 , 34.975941;;;;;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124891;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;;;;False;Limpopo;;;False;18/11/1932 - 18/11/1932;;;H. Lang;;;;True;A. P. M. de Kruif;;;Zoutpansberg East- K. N. Park. Punda Maria.;;False;;True;-22.6921344 , 31.0150382;;;;;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124890;10;8501351;Apocynaceae;indet.;sp.;;;False;;;True;;;;True;;;True;Busse;;False;490a;False;A. P. M. de Kruif;;False;D Ost Afrika;False;;A. Peter, Reisen in Afrika 1913/19;False;;;;;True;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124889;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Pwani;;;False;18/10/1970 - 18/10/1970;False;False;B. J. Harris;;False;BJH 5277;False;A. P. M. de Kruif;;False;T6. About 96 km west of Dar es Salaam on road to Chalinze - Morogoro. Altitude 100m. Woodland.;False;;;True;-6.637069805225629 , 38.32906723022462;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124888;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;28/03/1970 - 28/03/1970;False;False;B. J. Harris, T. & S. Pocs;;;BJH 4228;False;A. P. M. de Kruif;;False;Karenga (Gologolo) Mt. near Kidatu, Kilombero Scarp F.R., Mahenge District. Altitude 700M. Woodland;False;;;True;-7.6833333 , 36.93333333333333;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124887;10;8501351;Apocynaceae;indet.;sp.;;Mosambik;False;;;;Manica;;;;04/11/1941 - 04/11/1941;False;False;A. R. Torre;;False;3760;False;A. P. M. de Kruif;;False;"Manica e Sofala: Entre Vila Pery e o rio Púnguè; dos lugares rochosos.";False;;Torre, A. R.;False;;;;;True;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124886;10;8501351;Apocynaceae;indet.;sp.;;Mosambik;False;;;;Tete;;;;27/12/1965 - 27/12/1965;False;False;A. R. Torre & M. F. Correia;;False;13.854;False;A. P. M. de Kruif;;False;Tete, ao km. 38, estrada para Chicoa (Dg). Alt. ca. 200 m. Savana secundária com Terminalia sericea, Terminalia sp., Combretum spp., Colophospermum mopane, Pterocarpus brenanii, Commiphora.;False;;;True;-16.04312207129947 , 33.35636973381043;;;;False;Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don;;;;
B;Herbarium Berolinense;B101124942;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;25/01/1934 - 25/01/1934;False;False;C. Troll;;False;4716;False;;;True;Ruwu-Ebene, 100 m, Savanne;False;;;True;;;;;True;Holarrhena R. Br.;;;;
B;Herbarium Berolinense;B101124941;10;8501351;Apocynaceae;indet.;sp.;;Nigeria;False;;;;Enugu;;;;25/04/1963 - 25/04/1963;False;False;;;True;;True;J. Olorunfemi;;False;Provinz East-Central/ Exkursion bei Enugu;False;;W. Schwabe;False;6.436247 , 7.501412;;;;False;Holarrhena wulfsbergii Stapf;;;;
B;Herbarium Berolinense;B101124940;10;8501351;Apocynaceae;indet.;sp.;;Nigeria;;;;False;Enugu;;;False;25/04/1963 - 25/04/1963;;;Esh;;False;;True;Olorunfemi;;False;Provinz East-Central/ Exkursion bei Enugu;;False;W. Schwabe;False;6.436247 , 7.501412;;;;;Holarrhena wulfsbergii Stapf;;;;
B;Herbarium Berolinense;B101124993;10;8501351;Apocynaceae;indet.;sp.;;Namibia;;;;False;Karas;;;False;01/01/1906 - 31/12/1906;;;Ernst Rusch;;False;;True;;;True;Vaaldorn;;False;;True;-28.632396 , 19.101744;;;;;Hoodia Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124969;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Otjozondjupa;;;False;13/11/1966 - 13/11/1966;False;False;R. Seydel;;False;4459;False;P. Bruyns;;False;Namibrand Karibib Otjosondu. Altitudo: ca 1300m;False;;R. Seydel;False;-21.30138 , 17.67976;;;;;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124991;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;24/12/1934 - 24/12/1934;False;False;Dinter;;False;8273;False;;;True;Gurub - Tschamis (nördlich Bethanien);False;;;True;-26.431 , 17.1572;;;;False;Hoodia Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124988;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;False;;;True;;;True;;True;;;True;Kruidfontein;False;;;True;-32.8522222 , 21.9569444;;;;;Hoodia pilifera subsp. pillansii (N.E.Br.) Bruyns;;;;
B;Herbarium Berolinense;B101124987;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Kunene;;;;;;True;;;True;;True;;;True;NW of Opuwa;False;;;True;-18.046195 , 13.827858;;;;False;Hoodia parviflora N.E.Br.;;;;
B;Herbarium Berolinense;B101124982;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Erongo;;;;06/02/1955 - 06/02/1955;False;False;R. Seydel;;False;425;False;;;True;Namibrand SW Karibib  Alt.: ca. 1000 m   Altenbrunner Fläche (164);False;;R. Seydel;False;-25.0 , 16.0;;;;False;Hoodia Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124985;10;8501351;Apocynaceae;indet.;sp.;;Namibia;;;;False;Erongo;;;False;21/01/1989 - 21/01/1989;;;P. Bruyns;;;3595;False;;;True;2115 AC KARIBIB. Alt. ± 750 m. Nainais, Omaruru R. Gently south-sloping area with deep, gritty but not stony granitic sand. Growing usually inside mostly dead bushes. Very common.;;False;;True;-21.450139 , 15.066958;;;;;Hoodia Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124980;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;False;01/01/1923 - 31/12/1923;False;False;Rusch, Dinter;;False;;True;P. Bruyns;;False;Klein-Karas;False;;;True;-27.565077 , 18.076873;;;;False;Hoodia juttae Dinter;;;;
B;Herbarium Berolinense;B101124973;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;24/12/1934 - 24/12/1934;False;False;Dinter;;False;8343;False;P. Bruyns;;False;Gurub-Tschamis;False;;;True;-26.00233510375877 , 16.979885101318363;;;;;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124970;10;8501351;Apocynaceae;indet.;sp.;;Namibia;True;;;;Otjozondjupa;;;;10/10/1966 - 10/10/1966;False;False;R. Seydel;;False;4445;False;P. Bruyns;;False;Namibrand Karibib Regio: Otjosondu. Im Felde zerstreut, nicht gerade selten. vorliegend Blueten ex horto. Altitudo: ca 1300 m;False;;R. Seydel;False;-21.301980465515157 , 17.87509918212891;;;;False;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124971;10;8501351;Apocynaceae;indet.;sp.;;Namibia;;;;False;Erongo;;;False;10/10/1966 - 10/10/1966;;;R. Seydel;;;4445;;;;True;Namibrand Karibib Otjosondu. Im Felde zerstreut, nicht gerade selten.;;False;R. Seydel;False;-20.916984 , 15.467215;;;;;Hoodia Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124972;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;30/10/1923 - 30/10/1923;False;False;Dinter;;False;5061;False;P. Bruyns;;False;Grabwater-Kl-Karas;False;;;True;-27.654723 , 18.176704;;;;False;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124974;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;;;;True;;;True;E. Rusch;;False;;True;P. Bruyns;;False;;;True;;True;;;;;True;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124979;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;False;Karas;;;False;12/04/1929 - 12/04/1929;False;False;Dinter;;False;6262;False;;;True;Kleinfonteiner Fläche bei Aus;False;;;True;-26.669539 , 16.265689;;;;False;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124975;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;03/11/1923 - 03/11/1923;False;False;Dinter;;False;5072;False;;;True;Klein-Karas;False;;;True;-27.56428693616008 , 18.077144622802738;;;;False;Hoodia gordonii Sweet, 1830;;;;
B;Herbarium Berolinense;B101124976;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;03/11/1923 - 03/11/1923;False;False;Dinter;;False;5072;False;;;True;Klein-Karas;False;;;True;-27.57137 , 18.09877;;;;False;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124977;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;False;;;;Northern Cape;;;;06/01/1989 - 06/01/1989;False;False;P. Bruyns;;False;3436;False;;;True;3020 BC Brandvlei. Alt. 930 m. Rietkolk Oos. On gentle north-east facing slope usually growing in open. Locally common.;False;;;True;-30.330407 , 20.523284;;;;False;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124960;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;;;True;Rusch;;False;458;False;P. Bruyns;;False;Oranje;False;;;True;;;;;True;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124961;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Hardap;;;;;;True;E. Rusch;;False;451;False;P. Bruyns;;False;Neuras u. Urikos;False;;;True;-24.462222 , 16.237189;;;;False;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124963;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;;;;True;21/02/1959 - 21/02/1959;False;False;E. Werdermann et H.-D. Oberdieck;;False;2264;False;;;True;"Südwestafrika. Zwischen Mariental und Aris; 1000-1600 m.";False;;;True;;;;;True;Hoodia Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124962;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;False;;;;Northern Cape;;;;18/02/1959 - 18/02/1959;False;False;E. Werdermann et H.-D. Oberdieck;;False;2249;False;P. Bruyns;;False;"Kap-Provinz. Zwischen Kuruman und Rietfontein; 600-1200 m.";False;;;True;;;;;True;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124964;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;;;;True;21/02/1959 - 21/02/1959;False;False;E. Werdermann et H.-D. Oberdieck;;False;2264;False;P. Bruyns;;False;"Südwestafrika. Zwischen Mariental und Aris; 1000-1600 m.";False;;;True;;;;;True;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124965;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;;;;False;Northern Cape;;;False;18/02/1959 - 18/02/1959;;;E. Werdermann et H.-D. Oberdieck;;;2249;;;;True;"Kap-Provinz. Zwischen Kuruman und Rietfontein, b. d. Salzseen; 600-1200 m.";;False;;True;-26.75259524881272 , 20.191103211045615;;;;;Hoodia Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124966;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Erongo;;;;06/02/1955 - 06/02/1955;False;False;R. Seydel;;False;424 [a];False;;;True;Namibrand SW Karibib S.W.Afrika. Altitudo: ca 1000 m, b. Wohnhaus Altenbrunn. (166);False;;R. Seydel;False;-22.167 , 15.583;;;;;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124967;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Hardap;;;;06/03/1955 - 06/03/1955;False;False;R. Seydel;;False;424[b];False;;;True;Namibrand SW Karibib S.W. Afrika. Altitudo: 900m;False;;Dr. R. Seydel;False;-24.928162653130695 , 15.573978424072267;;;;False;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124968;10;8501351;Apocynaceae;indet.;sp.;;Namibia;;;;False;Erongo;;;False;06/03/1955 - 06/03/1955;;;R. Seydel;;;424[b];False;;;True;Südwest-Afrika. Ostpad Farm Nudis, Namibrand S. W. Karibib, 900 m.;;False;;True;-22.187965 , 15.560894;;;;False;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124959;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;;;True;E. Rusch;;False;;True;P. Bruyns;;False;Kalkfontein bei Kuibis;False;;;True;-26.6707199 , 16.8226227;;;;False;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124958;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;30/10/1923 - 30/10/1923;False;False;Dinter;;False;5063;False;P. Bruyns;;False;bei Grabwater [Grabwasser];False;;;True;-27.6813303 , 18.2673224;;;;;Hoodia gordonii (Masson) Sweet ex Decne.;;;;
B;Herbarium Berolinense;B101124951;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Erongo;;;;05/04/1955 - 05/04/1955;False;False;R. Seydel;;False;462;False;P. Bruyns;;False;S. W. Afrika Namibrand SW Karibib. Zerstreut, auf steinigem Gelände u. Flächen. - [...] b. Tamariskenbach. F[arm] Nudis. Altitudo: 900 m;False;;R. Seydel;False;-22.166667 , 15.583333;;;;False;Hoodia currorii (Hook.) Decne.;;;;
B;Herbarium Berolinense;B101124952;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;False;Erongo;;;False;05/04/1955 - 05/04/1955;False;False;R. Seydel;;False;462;False;P. Bruyns;;False;Posten b. Tamariskenbach, Farm Nudis, Namibrand, S.W. Karibib, 900 m. Zerstreut auf steinigem Gelände und Flächen.;;False;R. Seydel;False;-22.0 , 15.0;;;;False;Hoodia currorii (Hook.) Decne.;;;;
B;Herbarium Berolinense;B101124950;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Erongo;;;;18/02/1934 - 18/02/1934;False;False;Dinter;;False;;True;P. Bruyns;;False;Usakos am Kan;False;;;True;-22.003656 , 15.581133;;;;False;Hoodia currorii var. currorii;;;;
B;Herbarium Berolinense;B101124953;10;8501351;Apocynaceae;indet.;sp.;;Namibia;;;;False;Erongo;;;False;12/11/1983 - 12/11/1983;;;B. Leuenberger, Th. Raus et Ch. Schiers;;;3363;False;;;True;SWA: Bezirk Swakopmund, Namibwüste, Welwitschiafläche, 49 km E von Swakopmund, Kalkrücken SE der Zebraberge.;;False;;True;-22.638031 , 15.124745;;;;False;Hoodia currorii (Hook.) Decne.;;;;
B;Herbarium Berolinense;B101124948;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Erongo;;;;12/02/1953 - 12/02/1953;False;False;H. + E. Walter;;False;1189;False;P. Bruyns;;False;Südwestafrika. F. Nudis. Bezirk: Karibib. Altenbrunn, auf steinigem Gelände zwischen Calicorema;False;;H. u. E. Walter;False;-22.18146413043079 , 15.58868409600109;;;;False;Hoodia currorii var. currorii;;;;
B;Herbarium Berolinense;B101124947;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;;;;False;;;;True;01/10/1963 - 31/10/1963;;;H. J. Schlieben;;False;;True;;;True;Karoo;;False;;True;;;;;True;Hoodia bainii Dyer;;;;
B;Herbarium Berolinense;B101124946;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Karas;;;;03/11/1923 - 03/11/1923;False;False;Dinter;;False;5073;False;;;True;Kl.-Karas;False;;;True;-27.571518 , 18.09896;;;;False;Hoodia bainii Dyer;;;;
B;Herbarium Berolinense;B101124945;10;8501351;Apocynaceae;indet.;sp.;;Namibia;True;;;;Karas;;;False;01/11/1934 - 01/11/1934;False;False;E. Rusch jun.;;False;7954;False;P. Bruyns;;False;südl. Wittpüts [Witputz], cult. Lichtenstein;;False;;True;-22.779821621389104 , 16.94126129150391;;;;False;Hoodia alstonii (N.E.Br.) Plowes;;;;
