specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;owner - question_1;owner - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info;aizoaceae_scientific_name - scientific_name;aizoaceae_scientific_name - species_name_not_in_list;aizoaceae_scientific_name - genus_name_not_in_list;aizoaceae_scientific_name - no_info;aizoaceae_scientific_name - not_sure
B;Herbarium Berolinense;B101072498;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Northern Cape;;;;04/10/1897 - 04/10/1897;False;False;R. Schlechter;;False;11500;False;H. F. Glen;;False;Regio occidentalis. Steinkopf in Collibus 2800';False;;;True;-29.26135 , 17.73357;;;;False;Ruschia rigidicaulis (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101053261;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;False;;;;Peloponnes (Pelopónnisos);;;;29/04/2018 - 29/04/2018;False;False;E. & R. Willing;;False;284.958;False;;;True;Korinthia, SW Pyrgos Platanengrund, 634 m;False;;Willing;False;38.072500000000005 , 22.41222222222222;;;;False;;;;;
B;Herbarium Berolinense;B101072596;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Berlin;;;False;17/02/1911 - 17/02/1911;False;False;H. Strauß;;False;;True;H. F. Glen;;False;h. Dahlem [Wildherkunft: Kapland];False;;;True;;;;;True;Ruschia maxima (Haw.) L.Bolus;;;;
B;Herbarium Berolinense;B101072595;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;11/08/1982 - 11/08/1982;False;False;P. A. Bean;;False;794;False;M. O'Connor Fenotn;;False;Clanwilliam Dist. Duiwelskop, east slope along Escom road near Kleinjongenskraal. Alt. 2500-3000 ft;False;;;True;-32.482611 , 19.054046;;;;;Ruschia laxiflora L.Bolus;;;;
B;Herbarium Berolinense;B101072594;9;8501354;Aizoaceae;indet.;sp.;;Russland;True;;;;Kaliningrad oblast(Калининградская область);;;;01/02/1827 - 28/02/1827;False;False;;;True;;True;H. F. Glen;;False;Hrt. Regiom. [Hortus Regiomontanus];;False;Brehmer;False;;;;;True;Ruschia Schwantes;;;;
B;Herbarium Berolinense;B100138528;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Eastern Cape;;;;10/11/1995 - 10/11/1995;False;False;Victor, J. E.;;;1618;False;;;True;1470 m. Halfway between Burgersdorp and Molteno on gravel road to Leeuwfontein. Grazed grassland, flat topography. Transition between Merxmuellera Mountain Veld and False Upper Karroo.;False;;;True;-31.174847 , 26.302748;;;;False;Ruschia intricata (N.E.Br.) H.E.K.Hartmann & Stüber;;;;
B;Herbarium Berolinense;B101072593;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Northern Cape;;;False;01/09/1912 - 30/09/1912;;;J. C. Moran;;;;True;V. Bittrich;;;Kimberley;;False;;True;-28.729874 , 24.745958;;;;;Ruschia indurata (L.Bolus) Schwantes;;;;
B;Herbarium Berolinense;B101072592;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Western Cape;;;False;06/09/1900 - 06/09/1900;;;L. Diels;;;402;;H. F. Glen;;False;NW Capland: Clanwilliam: Nord Ende des Nardouw Berge über Doorn Rivier. Sonnige, steinige Hänge. Fester Lehm. 90 m ü. M.;;False;;True;-31.90236 , 18.722562;;;;;Ruschia haworthii Jacobsen & G.D.Rowley;;;;
B;Herbarium Berolinense;B101072591;9;8501354;Aizoaceae;indet.;sp.;;;False;;;True;;;;True;;;True;;;True;;True;H. F. Glen;;False;;;True;Kurt Sprengel;False;;;;;True;Ruschia geminiflora (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101072590;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;24/04/1897 - 24/04/1897;False;False;R. Schlechter;;False;10516;False;AB.;;False;Regionis Occidentalis. In collibus pone Mierkraal 150';False;;;True;-34.594628 , 19.982855;;;;False;Mesembryanthemum geminiflorum Haw.;;;;
B;Herbarium Berolinense;B101072589;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;24/04/1897 - 24/04/1897;False;False;R. Schlechter;;False;10516;False;H. F. Glen;;False;Regionis Occidentalis. In collibus pone Mierkraal 150';False;;R. Schlechter;False;-34.4375 , 19.8544;;;;False;Ruschia geminiflora (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101072587;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;24/08/1900 - 24/08/1900;False;False;L. Diels;;False;117;False;H. F. Glen;;False;SW. Capland: Capetown: Westfuss des Lions-Heads über Botany. In schwach verwitterten Fels in sonnigen Lagen. 25 m ü. M.;False;;;True;-33.936105 , 18.389821;;;;False;Ruschia filamentosa (L.) L.Bolus;;;;
B;Herbarium Berolinense;B101073065;9;8501354;Aizoaceae;indet.;sp.;;Namibia;;;;False;Karas;;;False;14/01/1913 - 14/01/1913;;;H. H. W. Pearson;;;8598;;H.-Chr. Friedrich;;;Great Karasberg. River bed in sandstone plateau between Narudas Nord & Krai Kluft. alt. 5200 ft.;;False;;True;-27.270486602123093 , 18.80241394042969;;;;;Ruschia muricata L.Bolus;;;;
B;Herbarium Berolinense;B101073063;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;19/10/1958 - 19/10/1958;False;False;E. Werdermann et H.-D. Oberdieck;;False;638;False;;;True;Kap Prov. Zwischen Klaver und Clanwilliam;False;;;True;-31.976538675637695 , 18.76254;;;;False;Ruschia multiflora (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073064;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Western Cape;;;False;04/11/1958 - 04/11/1958;;;E. Werdermann et H.-D. Oberdieck;;;821;;;;True;"Kap Prov. Worcester ; 200-250 m";;False;;True;-33.648153 , 19.452683;;;;;Ruschia multiflora (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073062;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Berlin;;;;01/06/1923 - 01/06/1923;;False;R. Schlechter;;False;;True;H. F. Glen;;False;Cult. in Hort. Bot. Dahlem;False;;;True;;;;;True;Ruschia multiflora (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073061;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Berlin;;;;27/05/1913 - 27/05/1913;False;False;H. Strauß;;False;;True;H. F. Glen;;False;[Wildherkunft Karroogebiet.] h. Dahlem;False;;;True;;;;;True;Ruschia multiflora (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073060;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Northern Cape;;;False;14/10/1958 - 14/10/1958;;;E. Werdermann et H.-D. Oberdieck;;;580;;;;True;"Kap Prov. Richtersveld; Hells Kloof, 500-600 m";;False;;True;-28.321987 , 16.976027;;;;;Ruschia multiflora (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073059;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;29/11/1908 - 29/11/1908;False;False;H. H. W. Pearson;;False;4829;False;H. F. Glen;;False;Cape. Roadside between Hottentots Kloof and Karroopoort.;False;;;True;-33.218103 , 19.691813;;;;False;Ruschia multiflora (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073058;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;04/11/1958 - 04/11/1958;False;False;E. Werdermann et H.-D. Oberdieck;;False;821;False;;;True;"Kap Prov. Worcester ; 200-250 m";False;;;True;-33.648267 , 19.449455;;;;False;Ruschia multiflora (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101073057;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;19/10/1958 - 19/10/1958;False;False;E. Werdermann et H.-D. Oberdieck;;False;638;False;;;True;Kap Prov. Zwischen Klaver und Clanwilliam;False;;;True;-31.97996370438173 , 18.75469432672841;;;;False;Ruschia multiflora (Haw.) Schwantes;;;;
B;Herbarium Berolinense;B101071047;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;;Western Australia;;;;24/10/1968 - 24/10/1968;False;False;Hj. Eichler;;False;20432;False;;;True;Ca. 100km along Eyre Highway E of Balladonia Hotel.;False;;;True;-32.38333333333333 , 124.63333333333334;;;;False;Gunniopsis calcarea Chinnock;;;;
B;Herbarium Berolinense;B101071048;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;;Western Australia;;;;24/10/1968 - 24/10/1968;False;False;Hj. Eichler;;False;20432;False;;;True;Ca. 100km along Eyre Highway E of Balladonia Hotel.;False;;;True;-32.3833333 , 124.63333333333334;;;;False;Gunniopsis calcarea Chinnock;;;;
B;Herbarium Berolinense;B101071046;9;8501354;Aizoaceae;indet.;sp.;;Australien;False;;;;Western Australia;;;;04/01/1983 - 04/01/1983;;False;A. Strid;;;21954;;;;True;By Eyre Highway 92 km E of Balladonia roadhouse. Chenopodiaceae shrubland on plain of reddish-yellow sand.;;False;;True;-32.3833333 , 124.55;;;;False;Gunniopsis calcarea Chinnock;;;;
B;Herbarium Berolinense;B101071045;9;8501354;Aizoaceae;indet.;sp.;;Australien;;;;False;Western Australia;;;False;14/09/1971 - 14/09/1971;;;Hj. Eichler;;;21297;;;;True;Eucla District. Ca. 73.5 km along Eyre Highway from Caiguna towards Balladonia.;;False;;True;-32.25 , 124.7166;;;;;Gunniopsis calcarea Chinnock;;;;
B;Herbarium Berolinense;B101071725;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Nordrhein-Westfalen;;;;01/01/1832 - 31/12/1832;False;False;;;True;;True;;;True;H. bot. Bonn.;False;;L. C. Treviranus;False;;;;;True;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071724;9;8501354;Aizoaceae;indet.;sp.;;Spanien;;;;False;Las Palmas;;;False;01/09/2000 - 30/09/2000;;;Royl;;;7059;;Th. Raus;;;Lanzarote, Riscos de Famaa, 75 m;;False;;True;29.120674 , -13.528076;;;;;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B100012130;9;8501354;Aizoaceae;indet.;sp.;;Botswana;;;;False;Ghanzi;;;False;20/04/1963 - 20/04/1963;;;B. Maguire;;;7102;;I. H. Hartley;;;160 km south east of Ghanzi, Lone tree. Alt.:1000 m. South east margin of second dry pan and within it.;;False;;True;-22.726 , 22.661;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B100046626;9;8501354;Aizoaceae;indet.;sp.;;Pakistan;False;;;;Balochistan;;;;01/02/1969 - 01/02/1969;False;False;S. I. Ali, S. A. Farooqi & Sultan-ul-Abedin;;False;1142;False;;;True;3 miles from Gwadar, Rest House;False;;;True;25.254594 , 62.31998;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B100016779;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Santa Cruz de Tenerife;;;;10/03/1985 - 10/03/1985;False;False;J. J. Greuter;;False;80;False;;;True;10 km südwestlich von Santa Cruz: alte Straße zwischen Tabaiba und Barranco Hondo, alt. 300 m;False;;;True;28.4 , -16.333333333333332;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071723;9;8501354;Aizoaceae;indet.;sp.;;Kap Verde;False;;;;Sal;;;False;28/11/1985 - 28/11/1985;False;False;N. Kilian;;False;694;False;N. Kilian;;False;Rep. Cabo Verde, Sal, Südabhang des Lagedo dos Espargos, am Straßenrand;False;;Kilian;;16.75763 , -22.939332;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071722;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Las Palmas;;;;04/04/1990 - 04/04/1990;False;False;N. Kilian & U. Willerding;;False;NK 2398;False;;;True;Barranco de Aldea oberhalb San Nicolas de Toletino bis 2/3 des Weges zum Embalse (Stausee) Caidero de la Niña, SE bis SW-Hänge;;False;N. Kilian;False;28.002578 , -15.816746;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071721;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Las Palmas;;;;29/03/1999 - 29/03/1999;False;False;Royl;;False;6464;False;Th. Raus;;False;Kanaren, Gran Canaria, Barranco de Mogan, Lava;False;;;True;27.85968880784927 , -15.741047859191896;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071720;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Santa Cruz de Tenerife;;;;01/03/1997 - 31/03/1997;False;False;M. Raddatz;;False;4;False;Th. Raus;;False;Los Gigantes;False;;;True;28.245641 , -16.8401413;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071719;9;8501354;Aizoaceae;indet.;sp.;;Kap Verde;False;;;;São Domingos;;;False;11/12/1993 - 11/12/1993;False;False;N. Kilian & T. Leyens;;False;2617;False;NK & TL [N. Kilian & T. Leyens];;False;Sal. Desert area NE of the international airport. In contracted vegetation of furrows and depressions. Chiefly on gravelly ground.;False;;;True;14.96124534216365 , -23.46864223480225;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071718;9;8501354;Aizoaceae;indet.;sp.;;Kap Verde;False;;;;Sal;;;False;09/11/1979 - 09/11/1979;;;W. Lobin;;;1440;;;;True;Sal, Strand vom Leuchtturm von S. Maria bis zur Baia Algodoeiro;;False;Wolfram Lobin;False;16.60922 , -22.926589;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071717;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Las Palmas;;;;13/04/1997 - 13/04/1997;False;False;M. Bäßler;;False;;True;M. Bäßler;;False;Kanarischen Inseln. Gran Canaria: Barranco östlich der Loma Cruz de Piedra zwischen Puerto de Mogan und Puerto Rico, im Sukkulentenbusch.;False;;;True;27.805035 , -15.738266;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071716;9;8501354;Aizoaceae;indet.;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101071715;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Santa Cruz de Tenerife;;;;16/02/1983 - 16/02/1983;False;False;Schwerdtfeger;;False;2-83;False;B. Leuenberger;;False;Kanarische Inseln, Gran Canaria, Südküste, N von Maspalomas, Ruderalgelände, 10 m.;False;;;True;27.76285132935364 , -15.578784942626955;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071714;9;8501354;Aizoaceae;indet.;sp.;;Kap Verde;False;;;;Porto Novo;;;False;09/12/1985 - 09/12/1985;False;False;N. Kilian;;False;790;False;;;True;S. Antao, Rib. dos Orgaos, ca. 50 m, schotteriger Hang;False;;;True;17.199780906727916 , -25.087924003601078;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071713;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Las Palmas;;;;05/04/1964 - 05/04/1964;False;False;F. Markgraf;;False;;True;;;True;Lanzarote: Arrecife, Wüste beim Flughafen, Lavaschutt.;False;;;True;28.947679 , -13.608815;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071712;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Las Palmas;;;;25/03/1994 - 25/03/1994;False;False;Royl;;False;610;False;Beurton;;False;Kanarische Inseln, Gran Canaria, Urbanización Maspalomas, Ruderalstelle;False;;;True;27.759814 , -15.572079;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071711;9;8501354;Aizoaceae;indet.;sp.;;Spanien;;;;False;Las Palmas;;;False;22/05/1997 - 22/05/1997;;;Th. Raus;;;22830;;;;True;Lanzarote: Inselmitte, Mozaga. Lavafelder mit flechtenreichen Aeonium lancerottense-Beständen, 260 m ü.NN;False;;;True;29.022018 , -13.613587;;;;;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101040950;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Santa Cruz de Tenerife;;;False;26/03/1984 - 26/03/1984;False;False;V. Melzheimer;;False;;True;;;True;"Teneriffa NW; Buenavista - Punta del Fraila, Strandplatte, bei Punta Delgada, 30 - 100 m.";False;;Melzheimer;False;28.362212916908913 , -16.896586250788953;;;;;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B100470248;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Las Palmas;;;;06/12/1982 - 06/12/1982;False;False;Bernd Nowak;;False;GC 82/19;False;Bernd Nowak;;False;"Kanarische Inseln. Gran Canaria nahe Maspalomas im Kleinio-Euphorbion; 30 m ü.NN.";False;;Bernd Nowak;False;27.760507 , -15.572831;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B100470312;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Las Palmas;;;;08/03/1983 - 08/03/1983;False;False;Bernd Nowak;;False;LZ 83/26;False;Bernd Nowak;;False;Lanzarote, in Unkrautvegetation der Gärten von Haria;False;;Bernd Nowak;False;29.1448057232054 , -13.502819538116457;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B100429182;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Berlin;;;;15/09/2005 - 15/09/2005;False;False;M. & K. Weigend;;False;8705;False;;;True;Kultivierte Pflanze. Herkunft: Spain, Islas Canarias, Tenerife Municipio Santiago del Teide, road towards Guia de Isora- Adeje, ca. 1 km after Tamaimo on left road side, 800 m. in vertical rock face, well shaded on slightly moist.;;False;;True;28.26099531423398 , -16.81663513183594;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071059;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Las Palmas;;;;13/02/1980 - 13/02/1980;False;False;W. Luck;;False;;True;;;True;Barranco del Taurito, Gran Canaria;False;;Kurt Faber;False;27.851711 , -15.716817;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071058;9;8501354;Aizoaceae;indet.;sp.;;;False;;;True;;;;True;;;True;Bornmüller;;;45;;;;True;;;True;;True;;;;;True;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B100703114;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Santa Cruz de Tenerife;;;;18/03/1855 - 18/03/1855;False;False;E. Bourgeau;;False;;True;;;True;Teneriffa: Orotava, in arenosis maritimis;False;;;True;28.7916181 , -17.7766996;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071056;9;8501354;Aizoaceae;indet.;sp.;;Spanien;;;;False;Santa Cruz de Tenerife;;;False;18/03/1855 - 18/03/1855;False;False;E. Bourgeau;;False;1297;False;Coss. [Cosson];;False;Teneriffa: Orotava, in arenosis maritimis.;;False;E. Bourgeau;False;28.79184509416379 , -17.77454920003025;;;;;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071057;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Santa Cruz de Tenerife;;;;18/03/1855 - 18/03/1855;;;E. Bourgeau;;;1297;;Coss. [Cosson];;;Teneriffa: Orotava, in arenosis maritimis.;False;;;True;28.7916181 , -17.7766996;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071710;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;Las Palmas;;;;22/06/1979 - 22/06/1979;False;False;E. Royl;;False;10/1+979;False;H. Scholz;;;Gran Canaria: Playa del Ingles in den Dünen wachsend;False;;;True;27.753013 , -15.567769;;;;False;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071709;9;8501354;Aizoaceae;indet.;sp.;;Spanien;False;;;;;;;True;01/01/1908 - 31/12/1908;False;False;K. Müller;;False;;True;;;True;Kan. Inseln.;False;;Baschant;False;;;;;True;Aizoon canariense L.;;;;
B;Herbarium Berolinense;B101071661;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Bremen;;;;;;True;;;True;;True;;;True;Meyerrickes Garten;False;;L. C. Treviranus;False;;;;;True;Mesembryanthemum pinnatifidum L.fil.;;;;
B;Herbarium Berolinense;B101071658;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;07/08/1897 - 07/08/1897;False;False;R. Schlechter;;False;10765;False;;;True;Regionis Occidentalis. In montibus pone Piquenierskloof. 1700';False;;;True;-32.623063 , 18.957083;;;;False;Mesembryanthemum pomeridianum L.;;;;
B;Herbarium Berolinense;B101071660;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;;;True;Eklon [Ecklon];;False;;True;;;True;;;True;R. Schlechter;False;;;;;True;Mesembryanthemum pinnatifidum L.fil.;;;;
B;Herbarium Berolinense;B101071659;9;8501354;Aizoaceae;indet.;sp.;;;False;;;True;;;;True;;;True;;;True;;True;;;True;;;True;Kurt Sprengel;;;;;;True;Mesembryanthemum L.;;;;
B;Herbarium Berolinense;B101071044;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;;;True;Ecklon et Zeyher;;False;;True;;;True;Kapland;False;;Treviranus;False;;;;;True;Acrosanthes teretifolia Eckl. & Zeyh.;;;;
B;Herbarium Berolinense;B101071043;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;01/11/1835 - 30/11/1835;False;False;Drège;;False;;True;;;True;Staalberg, Lehmboden;True;;E. Meyer,Brehmer;False;;;;;True;Acrosanthes teretifolia Eckl. & Zeyh.;;;;
B;Herbarium Berolinense;B101071657;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;29/12/1830 - 29/12/1830;False;False;Drège;;False;2989;False;;;True;Süd-Afrika;False;;E. Meyer;False;;;;;True;Acrosanthes humifusa (Thunb.) Sond.;;;;
B;Herbarium Berolinense;B101071656;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Western Cape;;;False;19/01/1897 - 19/01/1897;;;R. Schlechter;;;10236;;;;True;Regionis Occidentalis. Koude Bokkeveld, in monte. Gydouwberg. 6300';;False;R. Schlechter;;-33.235947 , 19.378275;;;;;Acrosanthes humifusa (Thunb.) Sond.;;;;
B;Herbarium Berolinense;B101071655;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;False;01/02/1896 - 29/02/1896;False;False;Mac Owan;;False;1615;False;K. Müller;;False;In lapidosis montium pone Sevenfontein Nieuwe Kloof. Tulbagh. Alt. 1000 ped.;;False;;True;-33.31632822403458 , 19.085183143615726;;;;;Acrosanthes Eckl. & Zeyh.;;;;
B;Herbarium Berolinense;B101071654;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;;;True;;;True;2147;False;;;True;"Inter frutices laterum montium in valle ""Tulbagh"" prope ""Waterfall"" (Worcester)";False;;Brehmer;False;-33.310091 , 19.132443;;;;False;Acrosanthes angustifolia Eckl. & Zeyh.;;;;
B;Herbarium Berolinense;B101071653;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;13/11/1828 - 13/11/1828;;;Drège;;False;;True;;;True;Piqueberg, steinig B. zw. Gestrüp.;True;;Brehmer,E. Meyer;False;-32.80408 , 18.610257;;;;False;Acrosanthes angustifolia Eckl. & Zeyh.;;;;
B;Herbarium Berolinense;B101071652;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;;;True;Drège;;False;1899;False;;;True;Piquetberg [Piketberg], felsige Orte, Lehm;;False;E. Meyer,Brehmer;False;-32.7 , 18.55;;;;;Acrosanthes angustifolia Eckl. & Zeyh.;;;;
B;Herbarium Berolinense;B101071651;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;;;True;Ecklon et Zeyher;;False;;True;;;True;Kapland;False;;Treviranus;False;;;;;True;Acrosanthes angustifolia Eckl. & Zeyh.;;;;
B;Herbarium Berolinense;B101071649;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;;;True;E. Z. [Ecklon & Zeyher];;False;;True;Hartmann;;False;P. b. s. [Promontorium bonae spei = Kap der Guten Hoffnung];False;;Garcke;False;-34.31394984163214 , 18.426818847656254;;;;False;Acrosanthes anceps (Thunb.) Sond.;;;;
B;Herbarium Berolinense;B101071650;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;;;True;;;True;;True;Hartmann;;False;C. B. S.;False;;Kurt Sprengel;False;;;;;True;Acrosanthes anceps (Thunb.) Sond.;;;;
B;Herbarium Berolinense;B101071648;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;False;Nordrhein-Westfalen;;;;01/08/1818 - 31/08/1818;False;False;;;True;;True;;;True;Colonia. E h b;False;;Sehlmeyer;False;;;;;True;Mesembryanthemum bellidiflorum L.;;;;
B;Herbarium Berolinense;B101054135;9;8501354;Aizoaceae;indet.;sp.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101056652;9;8501354;Aizoaceae;indet.;sp.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101056242;9;8501354;Aizoaceae;indet.;sp.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101057400;9;8501354;Aizoaceae;indet.;sp.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
