specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info
BGBM;B;B 30 0311522;1;14;; ;Rhabdoweisia fugax;;Italien;;False;False;False;Verbano-Cusio-Ossola;False;False;False;14/09/2000 - 14/09/2000;False;False;C. C. Townsend;;False;False;;;True;"Italy; Piemonte; in crevices in acis rock outcrop, Mt. Mottarone, abive and due W. of Stresa, Lake Maggiore, alt. c. 1250 m.";False;False;45.8794 , 8.45907;;False;False
BGBM;B;B 30 0311523;1;14;; ;Rhabdoweisia fugax;;Finnland;;False;False;False;Etelä-Suomen lääni(Södra Finlands län);False;False;False;07/09/1996 - 07/09/1996;False;False;J.-P. Frahm;;False;False;;;True;Lammi Parish: 100 km N of Helsinki, Lamminjärvensuo, 3 km E von Lammi 150m alt., eutrophes Moor m. Typha und basenreiche Felskiffs;False;False;61.0772 , 25.0692;;False;False
BGBM;B;B 30 0311524;1;14;; ;Rhabdoweisia fugax;;Deutschland;;False;False;False;Sachsen;False;False;False;27/08/1976 - 27/08/1976;False;False;M. Siegel;;False;False;M. Siegel;False;False;Elbsandsteingebirge, Rathen. Abstieg von der Bastei zu den Schwedenlöchern auf Sandstein;False;False;50.9669 , 14.0717;;False;False
BGBM;B;B 30 0311525;1;14;; ;Rhabdoweisia fugax;;Slowakei;;False;False;False;Prešovský kraj;False;False;False;27/06/1986 - 27/06/1986;False;False;Z. Soldán;;False;False;;;True;Bei Zámutov, Slaské vrchy;False;False;48.9 , 21.5523;;False;False
BGBM;B;B 30 0311526;1;14;; ;Rhabdoweisia fugax;;Luxemburg;;False;False;False;Grevenmacher(Gréiwemaacher);False;False;False;08/05/1986 - 08/05/1986;False;False;Frahm;;False;False;;;True;oberhalb Bollendorf-Pont, an der Sauer, ca. 320 m;False;False;49.8437 , 6.35395;;False;False
BGBM;B;B 30 0311527;1;14;; ;Rhabdoweisia fugax;;Österreich;;False;False;False;Salzburg;False;False;False;08/09/1981 - 08/09/1981;False;False;J.-P. Frahm;;False;False;;;True;Land Salzburg, Lungau, Tal der Weisspriach NW Mariapfarr, Fichtenwälder und kalkreiche Glimmerschieferfelsen, 1400-1600 m.;False;False;47.1748 , 13.7073;;False;False
BGBM;B;B 30 0311528;1;14;; ;Rhabdoweisia fugax;;Deutschland;;False;False;False;Sachsen;False;False;False;01/04/2008 - 30/06/2008;False;False;W. Krieger;;False;False;;;True;Auf Elbesandstein, Nikolsdorfer Labyrinth bei Königstein;False;False;50.8883 , 14.0319;;False;False
BGBM;B;B 30 0311529;1;14;; ;Rhabdoweisia fugax;;Frankreich;;False;False;False;Lorraine;False;False;False;27/12/1987 - 27/12/1987;False;False;Frahm;;False;False;;;True;Dépt. Vosges, Le Menil Thillot zwischen La Golette und Tête du Midi ca. 850 m, an Felsen;False;False;47.924 , 6.7897;;False;False
BGBM;B;B 30 0311530;1;14;; ;Rhabdoweisia fugax;;Frankreich;;False;False;False;Lorraine;False;False;False;25/08/1992 - 25/08/1992;False;False;J.-P. Frahm;;False;False;;;True;Dept. Vosges, Hohneck Wormpselkar, an Felsen und an Quellfluren der subalpinen Stufe 110 - 1200 m.;False;False;48.0372 , 7.00526;;False;False
BGBM;B;B 30 0311531;1;14;; ;Rhabdoweisia fugax;;Frankreich;;False;False;False;Franche-Comté;False;False;False;17/07/1990 - 17/07/1990;False;False;Frahm;;False;False;;;True;Dépt. Haute-Saône, St. Marie en Chanois, E Luxeuil, Chapelle St. Colomban, an feuchten Granitsandsteinfelsen, in Massen, 400m;False;False;47.8373 , 6.52164;;False;False
BGBM;B;B 30 0311532;1;14;; ;Rhabdoweisia fugax;;Frankreich;;False;False;False;Lorraine;False;False;False;03/07/1990 - 03/07/1990;False;False;Frahm;;False;False;Frahm;False;False;Dép. Vosges, Bois de la S ? NE Remiremont, alt: 6 - 700 m an senkr. Felsen;False;False;48.0299 , 6.63236;;False;False
BGBM;B;B 30 0311533;1;14;; ;Rhabdoweisia fugax;;Frankreich;;False;False;False;Franche-Comté;False;False;False;31/03/1990 - 31/03/1990;False;False;J.-P. Frahm & B.J. O'Shea;;False;False;;;True;Frankreich, Territoire de Belfort, Felsen an der Strasse La Chevestraye - Le Mont W von Plancher-les-Mines ca. 500 msm. TK 3520d, S-exponierte, überwiegend saure Felsklippen im Eichenwald mit Calluna.;False;False;47.7552 , 6.7175;;False;False
BGBM;B;B 30 0311534;1;14;; ;Rhabdoweisia fugax;;Tschechien;;False;False;False;Liberecký kraj;False;False;False;27/09/2000 - 27/09/2000;False;False;E. Bauer;;False;False;;;True;Böhmen: Auf Sandsteinen im oberen Lotzegrund bei Zwickau, die Basis einer senkrechten Wand in einem breiten Gürtel bedeckend.;False;False;50.7772 , 14.6329;;False;False
BGBM;B;B 30 0311535;1;14;; ;Rhabdoweisia fugax;;Frankreich;;False;False;False;Champagne-Ardenne;False;False;False;25/06/2002 - 25/06/2002;False;False;J. Cardot;;False;False;;;True;Ardennen, in den Spalten schattiger Schieferfelsen auf dem Wege von Revin nach Fumay, etwa 130 msm;False;False;49.9545 , 4.64887;;False;False
BGBM;B;B 30 0311536;1;14;; ;Rhabdoweisia fugax;;Deutschland;;False;False;False;Hessen;False;False;False;17/11/2002 - 17/11/2002;False;False;Frahm;;False;False;;;True;Kr. Fulda, Milseburg bei Kleinsassen, Basaltblock-Halde;False;False;50.5575 , 9.89342;;False;False
BGBM;B;B 30 0311537;1;14;; ;Rhabdoweisia fugax;;Österreich;;False;False;False;Steiermark;False;False;False;21/04/2001 - 21/04/2001;False;False;Glowacki;;False;False;;;True;Steiermark: Reka-Graben im ? Gebirge;False;False;46.5634 , 14.2175;;False;False
BGBM;B;B 30 0311538;1;14;; ;Rhabdoweisia fugax;;Slowenien;;False;False;False;Maribor;False;False;False;25/05/2002 - 25/05/2002;False;False;J. Glowacki;;False;False;;;True;Slowenien, Stajerska (=Steiermark): Cermenitzer Graben im Poßruck-Gebirge, Bez. Marburg (Maribor);False;False;;;;True
BGBM;B;B 30 0311539;1;14;; ;Rhabdoweisia fugax;;Frankreich;;False;False;False;Alsace;False;False;False;30/08/1987 - 30/08/1987;False;False;Frahm;;False;False;;;True;Frankreich. Dépt. Vosges [Haut-Rhin], Lac des Perches, an Felswänden oberhalb des Sees, 900-1100 m alt. ;False;False;47.8479 , 6.9215;;False;False
BGBM;B;B 30 0311540;1;14;; ;Rhabdoweisia fugax;;Tschechien;;False;False;False;Jihočeský kraj;False;False;False;25/09/1987 - 25/09/1987;False;False;Z. Soldán;;False;False;;;True;Bohemia merid. opp. Bechyne, in fissura rupis gneissiacae in valle riviZidova strouha non procul a ostio in flumine Luznice, ca. 390 msm;False;False;49.2952 , 14.4681;;False;False
BGBM;B;B 30 0311541;1;14;; ;Rhabdoweisia fugax;;Frankreich;;False;False;False;Lorraine;False;False;False;04/10/1986 - 04/10/1986;False;False;Frahm;;False;False;;;True;Dép. Meurthe et Moselle, Pouxeux zwischen Epinal und Remiremont, an einer senkrechten, sickerfeuchten Felswand aus Buntsandsteinkonglomerat.;False;False;48.1071 , 6.56596;;False;False
BGBM;B;B 30 0311542;1;14;; ;Rhabdoweisia fugax;;Frankreich;;False;False;False;Alsace;False;False;False;02/09/1983 - 02/09/1983;False;False;Frahm/Giese/Hakelier/Nordhorn-Richter/Padberg;;False;False;;;True;"Dépt. Haut Rhin: Metzeral. a) Aufstieg zum Fischboedle 600 - 800 m; b) Weg vom Fischboedle zum Lac de Schiessroth 800 - 1000 m. Buchen- Tannenwald auf Granit.";False;False;48.0241 , 7.04108;;False;False
BGBM;B;B 30 0311543;1;14;; ;Rhabdoweisia fugax;;Frankreich;;False;False;False;Lorraine;False;False;False;16/05/1984 - 16/05/1984;False;False;Frahm & Schumacker;;False;False;;;True;"Dep. Vosges; Le Hazelle [La Hazelle]; Le Saut du Cerf près de Vagney; sw-exponierte Granitklippen ca.500m.";False;False;48.0205 , 6.72789;;False;False
BGBM;B;B 30 0311544;1;14;; ;Rhabdoweisia fugax;;Slowakei;;False;False;False;Prešovský kraj;False;False;False;01/07/2048 - 31/07/2048;False;False;Zd. Pilous;;False;False;;;True;Vysoke Tatry: in fissuris saxorum vallis Mala Studena dolina, ca 1600 m;False;False;49.1811 , 20.21;;False;False
BGBM;B;B 30 0311545;1;14;; ;Rhabdoweisia fugax;;Slowakei;;False;False;False;Žilinský kraj;False;False;False;01/08/2048 - 31/08/2048;False;False;Zd. Pilous;;False;False;;;True;Slovakia. Liptovské hole: in saxis vallis Rohácská dolina, ca. 960 m;False;False;49.2035 , 19.7023;;False;False
BGBM;B;B 30 0311546;1;14;; ;Rhabdoweisia fugax;;Österreich;;False;False;False;Niederösterreich;False;False;False;28/08/2038 - 28/08/2038;False;False;J. Froehlich;;False;False;J. Froehlich;False;False;Niederösterreich: Jesperklamm, 600-700 m auf Kieselgestein.;False;False;48.3387 , 15.0607;;False;False
BGBM;B;B 30 0311547;1;14;; ;Rhabdoweisia fugax;;Schweden;;False;False;False;Jönköpings län;False;False;False;01/08/2007 - 31/08/2007;False;False;K. L. Löfvander;;False;False;;;True;Schweden : Smaland, Ingatorp sn., Uvbergen;False;False;57.6379 , 15.4152;;False;False
BGBM;B;B 30 0311548;1;14;; ;Rhabdoweisia fugax;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;20/07/1973 - 20/07/1973;False;False;F. Koppe;;False;False;F. Koppe;False;False;Westfalen Kr. Olpe, MTB 4914, Albaumer Felsen, 500 msm;False;False;51.0597 , 8.13137;;False;False
BGBM;B;B 30 0311549;1;14;; ;Rhabdoweisia fugax;;Schweden;;False;False;False;Jönköpings län;False;False;False;22/09/1990 - 22/09/1990;False;False;C. Jensen;;False;False;;;True;"Småland; Tenhult Sø";False;False;57.6992 , 14.3405;;False;False
BGBM;B;B 30 0311550;1;14;; ;Rhabdoweisia fugax;;Deutschland;;False;False;False;Sachsen;False;False;False;01/09/1957 - 30/09/1957;False;False;M. Siegel;;False;False;M. Siegel;False;False;Sachsen: Elbsandsteingebirge, Wehlen im Uttewalder Grund auf Felsen.;False;False;50.967 , 14.0333;;False;False
BGBM;B;B 30 0311551;1;14;; ;Rhabdoweisia fugax;;Deutschland;;False;False;False;Hessen;False;False;False;30/10/1964 - 30/10/1964;False;False;G. Schwab;;False;False;Schw.;False;False;Kreis Fulda, in Felsritzen am Rand der östlichen Blockhalde bei Milseburg auf Basalt;False;False;50.5457 , 9.90025;;False;False
BGBM;B;B 30 0311552;1;14;; ;Rhabdoweisia fugax;;Frankreich;;False;False;False;Champagne-Ardenne;False;False;False;26/06/1966 - 26/06/1966;False;False;J? [Jean Louis De Sloover];;False;False;J? [Jean Louis De Sloover];False;False;Ardennes, près de Linchamps, ruisseau Saint-Jean.;False;False;49.897 , 4.8336;;False;False
BGBM;B;B 30 0311553;1;14;; ;Rhodobryum ontariense;;Deutschland;;False;False;False;Bayern;False;False;False;09/10/1973 - 09/10/1973;False;False;J.Eg.;;False;False;ders.;False;False;bei Berchtesgaden: Obersee beschatteter Kalkblock am Seeufer;False;False;47.5172 , 12.9834;;False;False
BGBM;B;B 30 0311554;1;14;; ;Rhodobryum ontariense;;Deutschland;;False;False;False;Baden-Württemberg;False;False;False;18/02/2029 - 18/02/2029;False;False;Hoock;;False;False;;;True;"Flora von Deutschland. Württemberg, bei Eriskirch; auf Alluvialsand, 398 m";False;False;47.6275 , 9.53056;;False;False
BGBM;B;B 30 0311555;1;14;; ;Rhodobryum ontariense;;Deutschland;;False;False;False;Bayern;False;False;False;01/01/1960 - 31/12/1960;False;False;Allescher;;False;False;;;True;;;True;;;;True
BGBM;B;B 30 0311556;1;14;; ;Rhodobryum ontariense;;Schweden;;False;False;False;Örebro län;False;False;False;28/09/1980 - 28/09/1980;False;False;Nils Hakelier;;False;False;;;True;Viker, SW von Näset, auf Kalkblock in Laubwald;False;False;59.4552 , 14.8859;;False;False
BGBM;B;B 30 0311557;1;14;; ;Rhodobryum ontariense;;Italien;;False;False;False;Trento;False;False;False;05/07/1988 - 05/07/1988;False;False;G. Schwab;;False;False;G. Schwab;False;False;Castel Beseno nördlich Rovereto, zwischen Hedera auf einer zerfallenen Kalkblockmauer am Weg zum Kastell mit Homolothecium lutescens, Encalypta streptocarpa., ca 300 msn;False;False;45.931 , 11.1096;;False;False
BGBM;B;B 30 0311558;1;14;; ;Rhodobryum ontariense;;Schweiz;;False;False;False;Uri(Uri);False;False;False;20/09/1992 - 20/09/1992;False;False;Jan-Peter Frahm;;False;False;;;True;Schweiz. Kanton Uri, Gemeinde Flüelen, Eggbergen bei Flüelen, hochmontaner Fichtenwald und Blockfluren oberhalb der Seilbahn auf Kalk, ca. 1700-1900 msm.;False;False;46.9016 , 8.65475;;False;False
BGBM;B;B 30 0311559;1;14;; ;Rhodobryum ontariense;;Deutschland;;False;False;False;Baden-Württemberg;False;False;False;22/11/1981 - 22/11/1981;False;False;Schäfer-Verwimp;;False;False;Schäfer-Verwimp;False;False;Donautal bei Inzigkofen Kr. Sigmaringen, nordwestlich des alten Schlosses ;False;False;48.0776 , 9.17052;;False;False
BGBM;B;B 30 0311560;1;14;; ;Rhodobryum ontariense;;Deutschland;;False;False;False;Baden-Württemberg;False;False;False;16/10/1976 - 16/10/1976;False;False;Schäfer-Verwimp;;False;False;Schäfer-Verwimp;False;False;Kreis Reutlingen Werfental zwischen Zwiefalten und Hayingen;False;False;48.2667 , 9.46661;;False;False
BGBM;B;B 30 0311561;1;14;; ;Rhodobryum ontariense;"""Pas de spécimen""";;;;;;;;;;;;;;;;;;;True;;;True;;;;True
BGBM;B;B 30 0311562;1;14;; ;Rhodobryum ontariense;;Deutschland;;False;False;False;Baden-Württemberg;False;False;False;25/10/1982 - 25/10/1982;False;False;Schäfer-Verwimp;;False;False;Schäfer-Verwimp;False;False;"Konstanz-West; NSG Wollmatinger Ried; westlich des DBV-Zentrums auf Strandwatt am Reichenauer Weg; ca. 398 m NNRied";False;False;47.6892 , 9.11586;;False;False
BGBM;B;B 30 0311563;1;14;; ;Rhodobryum ontariense;;Deutschland;;False;False;False;Baden-Württemberg;False;False;False;26/10/1982 - 26/10/1982;False;False;Schäfer-Verwimp;;False;False;Schäfer-Verwimp;False;False;Kreis Konstanz, NSG Mettnau bei Radolfzell, westlich des L.-Finck-Turmes auf Strandwall über Schnecklisanden, 397 m, NN;False;False;47.7294 , 9.00255;;False;False
BGBM;B;B 30 0311564;1;14;; ;Rhodobryum roseum;;Polen;;False;False;False;Śląskie;False;False;False;08/05/1992 - 08/05/1992;False;False;Jan Zarnowiec, Adam Stebel & Henryk Klama;;False;False;;;True;"Silesian Upland, Jaworzno Hills, Jaworzno-Ciezkowice, ""Dolina Potoku Zabnik"" nature reserve. ATMOS grid: Fd 45";False;False;50.2224 , 19.3769;;False;False
BGBM;B;B 30 0311565;1;14;; ;Rhodobryum roseum;;Polen;;False;False;False;Śląskie;False;False;False;20/04/1994 - 20/04/1994;False;False;Krzysztof Jedrzejko & Adam Stebel;;False;False;;;True;Silesian Upland, Tarnowskie Gory Hump, Poreba, forest sect. 112. ATMOS grid: Fd 15. On ground in pine Pinus sylvestris forest Leucobryo-Pinetum;False;False;50.4816 , 19.3369;;False;False
BGBM;B;B 30 0311566;1;14;; ;Rhodobryum roseum;;Deutschland;;False;False;False;Rheinland-Pfalz;False;False;False;;;True;H. Andres;;False;False;;;True;Mittel-Mosel. Alf: unter Kiefern am Aussichtsturm, auf trockenem Waldboden, 179 m. s. m, Schiefer (M. Bl. 3400);False;False;50.0489 , 7.12741;;False;False
BGBM;B;B 30 0311567;1;14;; ;Rhodobryum roseum;;Frankreich;;False;False;False;Lorraine;False;False;False;02/11/2001 - 02/11/2001;False;False;J.-P. Frahm;;False;False;;;True;Dépt. Vosges, Route des Crêtes, Rainkopf, Kar, Quellflur, Karte: 3619A;False;False;48.0106 , 6.97864;;False;False
BGBM;B;B 30 0311568;1;14;; ;Rhodobryum roseum;;Frankreich;;False;False;False;Alsace;False;False;False;04/09/1983 - 04/09/1983;False;False;Frahm/Giese/Hakelier/Nordhorn-Richter/Padberg;;False;False;;;True;"Frankreich. Dépt. Haut Rhin; Strasse Munster - Col de La Schlucht; Hirschstreinried ca 950 m; Wegränder felsige Fichtenwaldhang und Hochmoorbereiche. ";False;False;48.069 , 7.03555;;False;False
BGBM;B;B 30 0311569;1;14;; ;Rhodobryum roseum;;Deutschland;;False;False;False;Rheinland-Pfalz;False;False;False;21/03/1995 - 21/03/1995;False;False;Jan-Peter Frahm;;False;False;;;True;Deutschland: Rheinland-Pfalz, Gonsenheim bei Mainz, NSG Mainzer Sand, auf kalkhaltigem Flugsand.;False;False;50.0154 , 8.20902;;False;False
BGBM;B;B 30 0311570;1;14;; ;Rhodobryum roseum;;Deutschland;;False;False;False;Hessen;False;False;False;;;True;H. Andres;;False;False;;;True;Hessisches Bergland. Blasbach, in der Buchenhardt, unter Fichten am Abhange nach dem Metzbache ca 250 m s m (M. Bl. 3106);False;False;50.6073 , 8.52253;;False;False
BGBM;B;B 30 0311571;1;14;; ;Rhodobryum roseum;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;;;True;H. Andres;;False;False;;;True;Eifel. Ripsdorf bei Dollendorf, in Nischen schattiger Kalkfelsen am Lampertsbach, in dichten, festen Rasen. 460 m. s. m. ;False;False;50.3822 , 6.68185;;False;False
BGBM;B;B 30 0311572;1;14;; ;Rhodobryum roseum;;Finnland;;False;False;False;Etelä-Suomen lääni(Södra Finlands län);False;False;False;14/09/1996 - 14/09/1996;False;False;J.-P. Frahm;;False;False;;;True;Kiljava 5 km NE Röykkö 40 km NW Helsinki, Quelltal in Fichtenwald ca. 140 m;False;False;60.502 , 24.6898;;False;False
BGBM;B;B 30 0311573;1;14;; ;Rhodobryum roseum;;Finnland;;False;False;False;Etelä-Suomen lääni(Södra Finlands län);False;False;False;15/09/1996 - 15/09/1996;False;False;J.-P. Frahm;;False;False;;;True;Nuuksio Natinal Park 30 km NW Helsinki, 60-80 m, boreale Nadelwälder über Granit;False;False;60.3127 , 24.4839;;False;False
BGBM;B;B 30 0311574;1;14;; ;Rhodobryum roseum;;Deutschland;;False;False;False;Schleswig-Holstein;False;False;False;20/08/1967 - 20/08/1967;False;False;Frahm;;False;False;Frahm;False;False;Sylt: übersandete Callunaheide im NSG Morsumkliff;False;False;54.8767 , 8.46252;;False;False
BGBM;B;B 30 0311575;1;14;; ;Rhodobryum roseum;;Deutschland;;False;False;False;Schleswig-Holstein;False;False;False;03/08/1967 - 03/08/1967;False;False;Frahm;;False;False;Frahm;False;False;Amrum: in einer übersandeten Callunaheide bei der Vogelkoje;False;False;54.664 , 8.32627;;False;False
BGBM;B;B 30 0311576;1;14;; ;Rhodobryum roseum;;Schweiz;;False;False;False;Graubünden(Grisons);False;False;False;20/08/1979 - 20/08/1979;False;False;J.-P. Frahm;;False;False;;;True;Graubünden, Val Lumnezia, Lumbrein, NW-expon. Picea-Wälder und Kalkfelsen. 1400 - 1800 m;False;False;46.6833 , 9.13592;;False;False
BGBM;B;B 30 0311577;1;14;; ;Rhodobryum roseum;;Deutschland;;False;False;False;Baden-Württemberg;False;False;False;26/06/1966 - 26/06/1966;False;False;A. Bicker;;False;False;Bi.;False;False;Baden-Würtemberg, Kr. Ravensburg, bei Weingarten am Schießplatz, Weghang.;False;False;47.8077 , 9.63145;;False;False
BGBM;B;B 30 0311578;1;14;; ;Rhodobryum roseum;;Polen;;False;False;False;;;;;07/05/1986 - 07/05/1986;False;False;R. Ochyra & H. Bednarek-Ochyra;;False;False;R. Ochyra & H. Bednarek-Ochyra;False;False;Olkusz Upland: in the former spring area of Biala River at the south edgeof Pustynia Bledowska 5 km NW of Olkusz, elev 310 m (UTM grid CA3, ATPOL grid Fd36)  On humus in shady situation in thickets on banks of former river.;False;False;50.3313 , 19.4715;;False;False
BGBM;B;B 30 0311579;1;14;; ;Rhodobryum roseum;;Luxemburg;;False;False;False;Luxembourg(Lëtzebuerg);False;False;False;;;True;Jean Werner;;False;False;;;True;Roeser, n-expon. Bahndamm, 260 m, MTB 6402:;False;False;49.5409 , 6.13269;;False;False
BGBM;B;B 30 0311580;1;14;; ;Rhodobryum roseum;;Polen;;False;False;False;Warmińsko-Mazurskie;False;False;False;22/07/1990 - 22/07/1990;False;False;H. Bednarek-Ochyra & R. Ochyra;;False;False;H. Bednarek-Ochyra & R. Ochyra;False;False;Masurian Lakeland, Elk Lake District: 2 km S of the village of Polom by road to Sajzy, 14 km N of Elk, elev. ca. 135 m. On ground in deciduous forest in shady places.;False;False;53.969 , 22.274;;False;False
BGBM;B;B 30 0311581;1;14;; ;Rhodobryum roseum;;Frankreich;;False;False;False;Lorraine;False;False;False;02/10/1991 - 02/10/1991;False;False;J.-P. Frahm;;False;False;;;True;Dép. Vosges, Vogesen, Vallee de Straiture N Gerardmer (3618c), Granit, ca. 700 msm;False;False;48.1247 , 6.9562;;False;False
BGBM;B;B 30 0311582;1;14;; ;Rhodobryum roseum;;Vereinigtes Königreich;;False;False;False;Oxfordshire;False;False;False;09/01/1983 - 09/01/1983;False;False;S. L. Jury & F. J. Rumsey;;False;False;;;True;Flora of the British Isles. Oxfordshire, v.c. 22 (Berkshire), c. 5 km WNW of Streatley, Aston Upthrope Downs, Juniper Valley. On ant-hills with Thymus.;False;False;51.55 , -1.21667;;False;False
BGBM;B;B 30 0311583;1;14;; ;Rhodobryum roseum;"""Pas de spécimen""";;;;;True;;;;True;;;True;;;;True;;;True;;;True;;;;True
BGBM;B;B 30 0311584;1;14;; ;Rhodobryum roseum;;Frankreich;;False;False;False;Lorraine;False;False;False;29/09/1990 - 29/09/1990;False;False;J.-P. Frahm;;False;False;;;True;Frankreich Dep. Vosges, Vogesenhochkamm noerdlich Col de la Schlucht entlang der Route de Crete am Ruisseau de Lallemande ca. 1150 msm, Moose auf Steinen im Bach.;False;False;48.0772 , 7.02592;;False;False
