specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;owner - question_1;owner - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;scientific_name - scientific_name;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B 10 1176502;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;False;;;;Uttarakhand;;;;;;;;06/05/1886 - 06/05/1886;False;False;J. F. Duthie;;False;5424;False;;True;;;True;;Kumaun. Dhauli Valley, 10-11,000';True;;;;;;True
B;Herbarium Berolinense;B 10 1176503;7;7895457;Balsaminaceae;Impatiens;sp.;;Indien;False;;;;Uttarakhand;;;;;;;;22/07/1886 - 22/07/1886;False;False;J. F. Duthie;;False;5410;False;;True;;;True;;Kumsoni. Above Budhi village, Byans.;True;;29.4183016 , 79.5521468;;;;False
B;Herbarium Berolinense;B 10 1176501;7;7895457;Balsaminaceae;Impatiens;sp.;;China;False;;;;Guangdong(广东);;;;;;;;18/11/1930 - 18/11/1930;False;False;C. S. Neu;;False;8052;False;;True;Woon-Young Chun;;False;;Kwangtung, Wat Shui Shan, Tung Hang, hill side, beside road;False;;24.441 , 113.673;;;;
B;Herbarium Berolinense;B 10 1176500;7;7895457;Balsaminaceae;Impatiens;sp.;;China;False;;;;Yunnan(云南);;;;;;;;;;True;A. Henry;;False;13.368;False;;True;J. D. Hooker;;False;;Szemao [Simao] 6000';False;;22.795183 , 100.974655;;;;
B;Herbarium Berolinense;B 10 0053646;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;23/08/2001 - 23/08/2001;False;False;R. Eisenblätter & E. Willing;;False;16.582 D;False;Willing;;;;True;;Lkr. Havelland, WNW Ribbeck (Bra 249). Ackerrand, Straßenrand, Waldrand, 42 m;;False;52.626111111111115 , 12.742777777777777;;;;
B;Herbarium Berolinense;B 10 0104476;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Brandenburg;;;False;;;;;15/06/2002 - 15/06/2002;;;R. & E. Willing;;;18.070 D;;Willing;;;;True;;Lkr. Potsdam-Mittelmark, SW Beelitz, Kiefernwald, Ackerrand, 44 m;;False;52.22277777777778 , 12.922222222222222;;;;
B;Herbarium Berolinense;B 10 0104477;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;22/06/2002 - 22/06/2002;False;False;R. & E. Willing;;False;18.214 D;False;Willing;False;;;True;;Lkr. Barnim, NO Mühlenbeck, Buchenwald, 50 m;False;;52.67583333333333 , 13.406666666666666;;;;
B;Herbarium Berolinense;B 10 0104478;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Brandenburg;;;False;;;;;29/06/2002 - 29/06/2002;;;R. & E. Willing;;;18.795 D;;Willing;;;;True;;Lkr. Ostprignitz-Ruppin, NO Walsleben, Ackerrand, Laubgebüsch, Krautfluren, 44 m;;False;52.94611111111111 , 12.676666666666666;;;;
B;Herbarium Berolinense;B 10 0104479;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Brandenburg;;;False;;;;;13/07/2002 - 13/07/2002;;;R. & E. Willing;;;19.279 D;;Willing;;;;True;;Lkr. Potsdam-Mittelmark, W Jeserig, Krautfluren, Ackerrand, 31 m;;False;52.40833333333333 , 12.678333333333333;;;;
B;Herbarium Berolinense;B 10 0104464;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;27/07/2002 - 27/07/2002;False;False;R. & E. Willing;;False;19.777 D;False;Willing;False;;;True;;Lkr. Potsdam-Mittelmark. SO Ragösen, Laubwald, Straßenrand, 40 m;False;;52.22888888888889 , 12.588055555555556;;;;False
B;Herbarium Berolinense;B 10 0104480;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Brandenburg;;;False;;;;;03/08/2002 - 03/08/2002;;;R. & E. Willing;;;19.834 D;;Willing;;;;True;;Lkr. Potsdam-Mittelmark, W Ragösen, Wiesen, Kiefernwald, Teich, 45 m;;False;52.245 , 12.561944444444444;;;;
B;Herbarium Berolinense;B 10 0104460;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;03/08/2002 - 03/08/2002;False;False;R. & E. Willing;;False;20.078 D;False;Willing;False;;;True;;Lkr. Potsdam-Mittelmark, W Dahlen, Eichenwald, 100 m;False;;52.2091 , 12.4188;;;;False
B;Herbarium Berolinense;B 10 0104467;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;17/08/2002 - 17/08/2002;False;False;R. & E. Willing;;False;20.532 D;False;Willing;False;;;True;;Lkr. Havelland, O Groß Behnitz, Laubwald, Acker, 35 m;False;;52.5855 , 12.7452;;;;False
B;Herbarium Berolinense;B 10 0104469;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;17/08/2002 - 17/08/2002;False;False;R. & E. Willing;;False;20524 D;False;Willing;False;;;True;;Lkr. Havelland, O Groß Behnitz, Kraut- und Ruderalfluren an Eisenbahn, 35 m;False;;52.58416666666667 , 12.7625;;;;False
B;Herbarium Berolinense;B 10 1176598;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;29/08/1999 - 29/08/1999;False;False;R. Eisenblätter & E. Willing;;False;10.777 D;False;Willing;False;;;True;;LK Potsdam Mittelmark, Ferch. Buchen-Kiefernwald, Ruderalfluren, 30 m;False;;52.3155 , 12.9208;;;;False
B;Herbarium Berolinense;B 10 1176597;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;11/09/1999 - 11/09/1999;False;False;R. Eisenblätter & E.Willing;;False;11.337 D;False;Willing;False;;;True;;LK Ostprignitz-Ruppin, Altfriesack. Straßenrand, Mischwald, 42 m;False;;52.8472 , 12.55333;;;;False
B;Herbarium Berolinense;B 10 1176596;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;08/09/1999 - 08/09/1999;False;False;E. Willing;;False;11.084 D;False;Willing;False;;;True;;LK Potsdam Mittelmark, NNO Lehnin. Eichen-Kiefernwald, Straßenrand, 36 m;False;;52.34277777777778 , 12.7575;;;;False
B;Herbarium Berolinense;B 10 0104468;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;10/08/2002 - 10/08/2002;False;False;R. & E. Willing;;False;20.351 D;False;Willing;False;;;True;;Stadt Brandenburg, W Plaue. Sumpfwiese, Eichen-Kiefernwald, Straßenrand, 30 m;False;;52.4083 , 12.3894;;;;False
B;Herbarium Berolinense;B 10 0104466;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;02/06/2002 - 02/06/2002;False;False;R. & E. Willing;;False;17816 D;False;Willing;False;;;True;;Lkr. Havelland, O Groß Behnitz, Krautfluren an Eisenbahn, 35 m;False;;52.58416666666667 , 12.763055555555555;;;;False
B;Herbarium Berolinense;B 10 1176565;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;26/08/1995 - 26/08/1995;False;False;E. Willing & R. Eisenblätter;;False;2.642 D;False;Willing;False;;;True;;LK Teltow Fläming, 3,0 km NO Großbeeren. Ruderalfluren, Wassergraben, Sandgrube, 40-45 m;False;;52.3666 , 13.3333;;;;False
B;Herbarium Berolinense;B 10 1176386;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Bayern;;;False;;;;;14/07/1924 - 14/07/1924;;;Fiedler;;;3592;;Otto Fiedler;;;;True;;Lenggries bei Tölz: Feuchter Wald 700 m.;;False;47.68281165321495 , 11.571350097656252;;;;
B;Herbarium Berolinense;B 10 1176385;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Bayern;;;False;;;;;14/07/1924 - 14/07/1924;;;Fiedler;;;3592;;Otto Fiedler;;;;True;;Lenggries bei Tölz: Feuchter Wald, 700 m.;;False;47.683618154021204 , 11.570878028869629;;;;
B;Herbarium Berolinense;B 10 0096800;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Bayern;;;False;;;;;30/07/1978 - 30/07/1978;;;H. Kalheber;;;78-543;;Heinz Kalheber;;;;True;;Kreis Mellrichstadt, Süd-Rhön, Leubach, Wald an der Straße nach Frankenheim (DDR), 600 m;;False;50.53916738910507 , 10.09199380874634;;;;
B;Herbarium Berolinense;B 10 1176382;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Bayern;;;;;;;;13/10/1986 - 13/10/1986;False;False;Wiechert;;False;;True;;True;Ern;;False;;Niederbayern: Frankenalb, Altmühltal, ca. 400 m, Kalk, Waldweg bei Schambach.;False;;48.90474358609512 , 11.364562511444094;;;;False
B;Herbarium Berolinense;B 10 1176378;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Bayern;;;False;;;;;01/01/1980 - 31/12/1980;;;K. Vogt;;;;True;;True;;;True;;Freising, an Waldweg nördlich Waldsiedlung;;False;48.41917503660277 , 11.733055114746096;;;;
B;Herbarium Berolinense;B 10 1176408;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Sachsen;;;False;;;;;21/09/1972 - 21/09/1972;;;E. Furche;;;;True;;True;;;True;;DDR, Kreis Sebnitz: am Bach nahe Hinterhermsdorf.;;False;50.921428443055326 , 14.353337287902834;;;;
B;Herbarium Berolinense;B 10 0710710;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Sachsen;;;False;;;;;01/07/1925 - 31/07/1925;;;Militzer;;;1878;;;True;;;True;;Oberlausitz, Bautzen: Spreetal nach Grubschütz;;False;51.16209498884563 , 14.392518997192385;;;;
B;Herbarium Berolinense;B 10 1176410;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Sachsen;;;False;;;;;17/10/1952 - 17/10/1952;;;H. [Hempel];;;569;;W. Hempel;;H. [Hempel];;;;Großpostwitz. Am Spreeufer in Hainitz;;False;51.12219228533142 , 14.439039230346681;;;;
B;Herbarium Berolinense;B 10 1176353;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Sachsen;;;False;;;;;01/07/1921 - 31/07/1921;;;H. Beger;;;;True;;True;;;True;;Pirna: Weidengebüsch an der Gottleuba-Mündung;;False;50.96319824491305 , 13.921072483062746;;;;
B;Herbarium Berolinense;B 10 1176354;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Sachsen;;;;;;;;01/07/1921 - 31/07/1921;False;False;H. Beger;;False;;True;;True;;;True;;Pirna: Weidengebüsch an der Gottleubamündung;False;;50.962932123882354 , 13.920321464538576;;;;
B;Herbarium Berolinense;B 10 1176348;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Sachsen;;;;;;;;03/09/1964 - 03/09/1964;False;False;CB [C. Beck];;False;4856;False;;True;C. Beck;;False;;Ufer des Pechgrabens Oberwald Hohenstein-Er[nstthal];False;;50.82402725599981 , 12.687760600193732;;;;False
B;Herbarium Berolinense;B 10 1176358;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Thüringen;;;;;;;;01/01/1943 - 31/12/1943;False;False;Jos. Bornmüller;;False;;True;;True;;;True;;Kloster Lausnitz im Mühltal sandige Nadelwälder [Bad Klosterlausnitz, Mühltal];False;;50.929695244000456 , 11.88049077987671;;;;False
B;Herbarium Berolinense;B 10 1176357;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Thüringen;;;False;;;;;01/01/1943 - 31/12/1943;;;J. B. [J. Bornmüller];;;;True;Jos. Bornmüller;False;;;True;;Kloster Lausnitz, im Mühltal, ? (Sandige Nadelwälder);;False;50.91171953457363 , 11.871371269226076;;;;
B;Herbarium Berolinense;B 10 1176359;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Thüringen;;;False;;;;;01/01/1906 - 31/12/1906;;;A. Hase;;;;True;;True;;;True;;Schmölln;;False;50.8971549 , 12.3520022;;;;
B;Herbarium Berolinense;B 10 1176356;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Thüringen;;;False;;;;;27/07/1925 - 27/07/1925;;;R. Gross;;;;True;;True;;;True;;Dietharz-Tambach. [Tambach-Dietharz] am Ufer der Apfelstedt. [Apfelstädt];;False;50.777829636332314 , 10.614681243896486;;;;
B;Herbarium Berolinense;B 10 1176355;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Thüringen;;;False;;;;;27/07/1925 - 27/07/1925;;;R. Groß;;;;True;;True;;;True;;Dietharz-Tambach. am Ufer der Apfelstedt.;;False;50.77 , 10.61;;;;
B;Herbarium Berolinense;B 10 1176411;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Sachsen-Anhalt;;;;;;;;12/08/1985 - 12/08/1985;False;False;R. Häusler;;False;;True;;True;;;True;;Kreis Quedlinburg: Wanderweg im Tiefenbachtal von Friedrichsbrunn nach Treseburg;False;;51.70254024570384 , 11.016179823855394;;;;False
B;Herbarium Berolinense;B 10 1176352;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Sachsen-Anhalt;;;False;;;;;11/07/1951 - 11/07/1951;;;Joachim Dähnn;;;;True;Dähnn;;;;True;;Kreis Quedlinburg, bei Wendefurt an der Chaussee nach Cattenstedt;;False;51.74244316931505 , 10.923757553100586;;;;
B;Herbarium Berolinense;B 10 1008755;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Niedersachsen;;;;;;;;15/07/1894 - 15/07/1894;False;False;Paul Baesecke;;False;;True;;True;;;True;;Spiegelthaler Teiche b/Wildemann-Zellerfeld [?]/Harz;False;;51.832134572733494 , 10.329637527465822;;;;False
B;Herbarium Berolinense;B 10 0532559;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Sachsen-Anhalt;;;;;;;;01/08/1869 - 01/08/1869;False;False;;;True;;True;;True;;;True;;Selkethal, Alexisbad;False;;51.650087385345884 , 11.118507385253908;;;;False
B;Herbarium Berolinense;B 10 1044930;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Niedersachsen;;;False;;;;;10/09/1958 - 10/09/1958;;;Risch;;;;True;C. Risch;;;;True;;Bad Grund, am Wege z. Tropfsteinhöhle;;False;51.787063881979414 , 10.201663970947267;;;;
B;Herbarium Berolinense;B 10 1025166;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Niedersachsen;;;False;;;;;01/01/1908 - 31/12/1908;;;;;True;;True;F. W. Meyer;;;;True;;Osnabrück: Sutthauserholz, Hackenhof, schattige feuchte Waldwege.;False;False;52.26941796835098 , 8.085594177246096;;;;
B;Herbarium Berolinense;B 10 0618410;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Niedersachsen;;;False;;;;;17/09/1990 - 17/09/1990;;;I. Hoffmann & Ch. Schiers;;;256-02-90-10;;;True;Leu. [Leuenberger];;;;"Landkreis Friesland, Wald bei Borgstede; Fagus-Ilex-Wald";;False;53.39198820890434 , 8.080591952289044;;;;
B;Herbarium Berolinense;B 10 1176392;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Niedersachsen;;;;;;;;01/09/1982 - 01/09/1982;False;False;Ketelhut / Meyer;;False;;True;;True;H. Ern;;False;;Lüchow-Dannenberg: bei Tripkau, Waldsenke mit Quelle.;False;;53.10679015089339 , 11.042969099867353;;;;False
B;Herbarium Berolinense;B 10 1176360;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Niedersachsen;;;False;;;;;15/09/1970 - 15/09/1970;;;I. et H. Scholz;;;70246;;;True;;;True;;Süd-Niedersachsen, am Heinischen Bruch bei Bad Harzburg.;;False;51.88805379362698 , 10.583267211914064;;;;
B;Herbarium Berolinense;B 10 1176349;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Hamburg;;;False;;;;;01/07/1805 - 31/07/1805;;;;;True;;True;Sehlmeyer;;;;True;;Hamburg;;False;53.5 , 10.0;;;;
B;Herbarium Berolinense;B 10 1176350;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Mecklenburg-Vorpommern;;;False;;;;;05/08/1963 - 05/08/1963;;;M. Ritter;;;;True;;True;;;True;;Darß: Waldweg;;False;54.48634468667317 , 12.523813247680666;;;;
B;Herbarium Berolinense;B 10 0650911;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Schleswig-Holstein;;;;;;;;09/08/1974 - 09/08/1974;False;False;L. Holm-Nielsen, I. Nielsen and S. P. Pinnerup;;False;218;False;;True;;;True;;Fagus-Carpinus forest, 4 km N of Reinfeld with Fraxinus, Corylus, Salix, Ulmus, and Acer spp. Growing in the humid rich forest margin together with Urtica dioica, Circaea lutetiana, Stachys sylvatica, Rumex sanguineus, and Baldingera arundinacea.;False;;53.86681 , 10.4794;;;;False
B;Herbarium Berolinense;B 10 1176345;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Schleswig-Holstein;;;;;;;;09/08/1974 - 09/08/1974;False;False;L. Holm-Nielsen, I. Nielsen and S. P. Pinnerup;;False;218;False;;True;;;True;;Fagus-Carpinus forest, 4 km N of Reinfeld with Fraxinus, Corylus, Salix, Ulmus, and Acer spp. Growing in the humid rich forest margin together with Urtica dioica, Circaea lutetiana, Stachys sylvatica, Rumex sanguineus, and Baldingera arundinacea.;False;;53.84290842877542 , 10.48198699951172;;;;False
B;Herbarium Berolinense;B 10 1176346;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Schleswig-Holstein;;;False;;;;;09/08/1974 - 09/08/1974;;;L. Holm-Nielsen, I. Nielsen and S. P. Pinnerup;;;218;;;True;;;True;;Fagus-Carpinus forest, 4 km N of Reinfeld with Fraxinus, Corylus, Salix, Ulmus, and Acer spp. Growing in the humid rich forest margin together with Urtica dioica, Circaea lutetiana, Stachys sylvatica, Rumex sanguineus, and Baldingera arundinacea.;;False;53.86681 , 10.4794;;;;False
B;Herbarium Berolinense;B 10 0210600;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Schleswig-Holstein;;;False;;;;;21/06/1969 - 21/06/1969;;;G. Frahm;;;;True;J. P. Frahm;;;;True;;Kr. Rendsburg, Wegrand an der Eider bei Achterwehr;;False;54.31336956799953 , 9.959964752197267;;;;
B;Herbarium Berolinense;B 10 0560446;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Schleswig-Holstein;;;False;;;;;01/07/1981 - 01/07/1981;;;Kai Larsen, Supee S. Larsen & L. Holm-Nielsen;;;317;;;True;;;True;;Aukrug, W of Neumünster. In ditches in humid Fagus wood with Cardamine flexuosa, Lysimachia nemorum and Ajuga reptans.;;False;54.078330712311434 , 9.78538513183594;;;;
B;Herbarium Berolinense;B 10 1176347;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Schleswig-Holstein;;;;;;;;01/07/1981 - 01/07/1981;False;False;Kai Larsen, Supee S. Larsen & L. Holm-Nielsen;;False;317;False;;True;;;True;;Aukrug, W of Neumünster. In ditches in humid Fagus wood with Cardamine flexuosa, Lysimachia nemorum and Ajuga reptans.;False;;54.0781049 , 9.7910202;;;;False
B;Herbarium Berolinense;B 10 1176390;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Schleswig-Holstein;;;;;;;;13/09/1980 - 19/09/1980;False;False;Barnieske, Hoffmann & Royl;;False;;True;;True;I. Hag.;;False;;Eckernförde, Waldrand bei Hemmelmark, feuchte Gräben.;False;;54.488253308044314 , 9.874112606048586;;;;False
B;Herbarium Berolinense;B 10 1176351;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Mecklenburg-Vorpommern;;;False;;;;;10/07/1956 - 10/07/1956;;;U. Dettmann;;;;True;Ute Dettmann;;;;True;;"Gebüsch; Westseite d. Cossen-See b. Krakow";;False;53.666389832829154 , 12.2323287883557;;;;
B;Herbarium Berolinense;B 10 0647263;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Schleswig-Holstein;;;False;;;;;12/08/1984 - 12/08/1984;;;E. v. Raab-Straube;;;269;;;True;;;True;;Kreis Rendsburg-Eckernförde, Schnellmarker Holz 4 km östl. Eckernförde. - Feuchter Buchenwald, Jungmoräne, Braunerde. 20 m;;False;54.4333 , 9.9166;;;;
B;Herbarium Berolinense;B 10 1176344;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Brandenburg;;;False;;;;;22/07/1994 - 22/07/1994;;;Willing;;;1189 D;;Willing;;;;True;;Lkr. Oberhavel, 1,9 km NNO Schwante 37 m, Eichen-Kiefernwald, Grabenböschung;;False;52.75 , 13.091666666666667;;;;
B;Herbarium Berolinense;B 10 0104481;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;03/08/2002 - 03/08/2002;False;False;R. & E. Willing;;False;19.839 D;False;Willing;False;;;True;;Lkr. Potsdam-Mittelmark, W Ragösen, Wiesen, Kiefernwald, Teich, 45 m;False;;52.245 , 12.561944444444444;;;;False
B;Herbarium Berolinense;B 10 0429749;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;01/05/1948 - 01/05/1948;False;False;V. Denckmann;;False;48041;False;;True;;;True;;Krs. Niederbarnim, Bruchwald, Krummes Luch, Alt-Landsberger Forst, ∼58 m.;False;;52.56582919863705 , 13.731794357299805;;;;False
B;Herbarium Berolinense;B 10 0532558;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;;;True;Grantzow;;False;761;False;;True;;;True;;Nauen: Bredower Holz;False;;52.587222169855025 , 12.958030700683596;;;;False
B;Herbarium Berolinense;B 10 1176343;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;22/07/1991 - 22/07/1991;False;False;Labitzke, Peschel;;False;;True;;True;;;True;;Kr. Bernau, Wildau, Riedwiese;False;;52.9042219 , 13.6493106;;;;False
B;Herbarium Berolinense;B 10 1176342;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Brandenburg;;;False;;;;;12/07/1972 - 12/07/1972;;;G. Natho;;;;True;;True;;;True;;Wulkows Mühle, 2 km N Booßen (Landkreis Seelow);;False;52.387570651932094 , 14.48251247406006;;;;
B;Herbarium Berolinense;B 10 1176341;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Brandenburg;;;False;;;;;01/08/1978 - 31/08/1978;;;E. Paechnatz;;;;True;;True;E. Paechnatz;;;;DDR, Kreis Strausberg: Erlbruch nordwestlich des Großen Klobischsees (MTB 3450/2).;;False;52.54766771227026 , 14.121626615524294;;;;
B;Herbarium Berolinense;B 10 1176338;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Brandenburg;;;False;;;;;05/07/1972 - 05/07/1972;;;M. Bäßler, D. Benkert;;;;True;;True;;;True;;DDR, Eschenwald östlich des Fließes 2 km nördlich von Falkenhagen, Kreis Seelow.;;False;52.463749508698996 , 14.342308044433596;;;;
B;Herbarium Berolinense;B 10 1176337;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Brandenburg;;;False;;;;;15/06/1953 - 15/06/1953;;;Bialucha;;;;True;K. Bialucha;;;;True;;Straupitz - Gräben um die Rieseneichen;;False;51.90054123428931 , 14.142837524414062;;;;
B;Herbarium Berolinense;B 10 1001395;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Brandenburg;;;False;;;;;16/08/1948 - 16/08/1948;;;H. Ristow;;;;True;Hans Ristow;;;;True;;Erlenbruch, Strausberg;;False;52.580755414484436 , 13.900065422058107;;;;
B;Herbarium Berolinense;B 10 1176331;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Brandenburg;;;False;;;;;29/07/1896 - 29/07/1896;;;O. et R. Schulz;;;;True;;True;;;True;;Angermünde: Am Rande des Oderthals zwischen dem Stolper Park und Alt-Galow;;False;52.98661926857423 , 14.13172245025635;;;;
B;Herbarium Berolinense;B 10 1176332;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;23/07/1896 - 23/07/1896;False;False;O. et R. Schulz;;False;;True;;True;;;True;;Bahnhof Chorin: Am Wege nach Senftenhütte bei der Brücke;False;;52.90410506639992 , 13.868179321289064;;;;False
B;Herbarium Berolinense;B 10 1176333;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Brandenburg;;;False;;;;;01/01/1896 - 31/12/1896;False;False;Bernau;;;;True;;True;;;True;;Luckenwalde, Elsthal, feuchter Laubwald;;False;52.08214352712012 , 13.16917419433594;;;;
B;Herbarium Berolinense;B 10 1176334;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Brandenburg;;;False;;;;;01/07/1894 - 31/07/1894;;;E. Pritzel;;;;True;E. Pritzel;;;;True;;Freienwalde a/O.;;False;52.785524916969955 , 14.042158126831055;;;;
B;Herbarium Berolinense;B 10 1176335;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;False;;;;Brandenburg;;;;;;;;22/07/1888 - 22/07/1888;False;False;C. Scheppig;;False;;True;;True;;;True;;Freienwalde: Malche;False;;52.79073657799888 , 13.99160385131836;;;;False
B;Herbarium Berolinense;B 10 0194584;7;7895457;Balsaminaceae;Impatiens;sp.;;Deutschland;;;;False;Berlin;;;False;;;;;01/07/1911 - 31/07/1911;;;K. Becker;;;;True;R. Schulz;;;;True;;Tegel;;False;52.59367324440276 , 13.275089263916017;;;;
